Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,66.66,
,,,,,,,,Shares,489.0,Q224
,,,,,,,,MC,32596.739999999998,
,,,,,,,,Cash,8798.0,Q224
,,,,,,,,Debt,7725.0,Q224
,,,,,,,,EV,31523.739999999998,
,,,,,,,,,,
,,,,,,,,Founded,1995.0,
