Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
x,,,141.0,Alk-Abello,ALKB DC,186.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,142.0,Lupin,LPC,1882.2,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,143.0,Aurobindo,ARBP,1090.4,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,144.0,Torrent,TRP,3612,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,145.0,Akeso,9926 HK,152.1,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,146.0,Prothena,PRTA,7.18,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,147.0,Innovent,1801 HK,92.9,,,,,,,,,,,,,,,,,,,,,,,,2011,
x,,,148.0,Revolution,RVMD,54.16,10213.67087808,2137.171,8076.49987808,Q225,188.583288,2025-10-20 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,189.0,Rhythm,RYTM,112,7125.604864,206.554,6919.050864,Q125,63.621472,2025-06-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,150.0,Tarsus,TARS,41.84,1605.7011275200002,219.55499999999998,1386.1461275200002,Q424,38.377178,2025-04-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,162.0,NewAmsterdam Pharma,NAMS,21.99,2468.83218723,748.42,1720.4121872299997,Q125,112.270677,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,151.0,4D Molecular,FDMT,5.94,328.40411472,578,-249.59588528,Q123,55.286888,2023-05-18 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,152.0,Amylyx,AMLX,7.96,534.72149332,345.674,189.04749332000006,Q123,67.176067,2023-05-21 00:00:00,,,,,,,,,,,,,,,,,,,
x,4,3,153.0,Arvinas,ARVN,7.68,560.5738752,953.8,-393.2261248,Q324,72.99139,2025-01-27 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,154.0,Sage,SAGE,7.28,434.74418624,1272.4940000000001,-837.7498137600002,Q422,59.717608,2023-03-14 00:00:00,,,,,,,,,,,,,,,,,,,
,,,155.0,Evotec,EVT,6.81,,,,,,,,,,,,,,,,,,,,,,,,,
,,,156.0,Evotec,EVO,3.85,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,157.0,Aspen,APN SJ,115,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,158.0,Arcutis,ARQT,15.26,1700,,,,,,,,,,,,,,,,,,,,,,,,
x,,,159.0,Gedeon Richter,RICHT,10370,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,160.0,Pacira,PCRX,22.66,1770,,,,,,,,,,,,,,,,,,,,,,,,
x,,,161.0,CanSino,6185 HK,44.34,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,163.0,Alembic,ALBC,114.35,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,164.0,Relay,RLAY,3.69,1720,,,,,,,,,,,,,,,,,,,,,,,,
x,,,165.0,Syndax,SNDX,12.29,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,166.0,Ardelyx,ARDX,5.16,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,167.0,Inhibikase,IKT,1.58,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,168.0,Bachem,BANB,66.75,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,169.0,Zealand,ZEAL DC,333.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,170.0,Glenmark,GNP,2074.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,171.0,CureVac,CVAC,5.47,1100,,,,,,,,,,,,,,,,,,,,,,,,
x,,,172.0,Carsgen,2171 HK,20.46,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,173.0,RegenxBio,RGNX,8.28,1000,,,,,,,,,,,,,,,,,,,,,,,,
x,,,174.0,Travere,TVTX,16.13,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,175.0,Vir,VIR,5.07,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,176.0,Merus,MRUS,66.65,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,177.0,Kiniksa,KNSA,32.9,800,,,,,,,,,,,,,,,,,,,,,,,,
x,,,178.0,Fate,FATE,1.1,991,,,,,,,,,,,,,,,,,,,,,,,,
x,,,179.0,Prime,PRME,4.28,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,180.0,JCR,4552 JP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,181.0,Verona,VRNA,105.36,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,182.0,Kura,KURA,6.41,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,183.0,Pharmessentia,6446 TT,498.5,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,184.0,KRKA,KRKG SV,198,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,185.0,Collegium,COLL,31.18,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,186.0,Tyra,TYRA,10.58,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,187.0,Cogent,COGT,11.63,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,188.0,Innoviva,INVA,18.42,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,190.0,Allogene,ALLO,1.33,821,,,,,,,,,,,,,,,,,,,,,,,,
x,,,191.0,Atai,ATAI,4.09,630,,,,,,,,,,,,,,,,,,,,,,,,
x,,,192.0,Celldex,CLDX,21.72,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,193.0,Aurinia,AUPH,11.44,590,,,,,,,,,,,,,,,,,,,,,,,,
x,,,194.0,Everest Medicines,1952 HK,67,564.8717948717949,,,,,,,,,,,,,,,,,,,,,,,,
x,,,195.0,Yuhan,000100 KS,112600,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,196.0,Wuxi XDC,2268 HK,57.55,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,197.0,Ypsomed,YPSN,394,,,,,,,,,,,,,,,,,,,,,,,,,
,,,198.0,Verastem,VSTM,8.05,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,199.0,Erasca,ERAS,2.46,439,,,,,,,,,,,,,,,,,,,,,,,,
x,,,200.0,Emergent,EBS,6.03,548,,,,,,,,,,,,,,,,,,,,,,,,
,,,201.0,Belite,BLTE,67.68,2066.8374230400004,145.149,1921.6884230400005,Q424,30.538378,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,202.0,Kymera,KYMR,43.44,2828.79403392,775.485,2053.30903392,Q324,65.119568,2024-12-06 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,203.0,Siga,SIGA,6.61,479.66368587,153.259914,326.40377187,Q122,,2022-07-29 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,204.0,Biocon,BIOS IN,382.4,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,205.0,Ipca,IPCA,1442.15,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,206.0,Cartesian,RNAC,12.29,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,207.0,Jade,JBIO,7.38,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,208.0,Aura,AURA,6.63,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,209.0,Tvardi,TVRD,25.8,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,210.0,Silence,SLN,5.94,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,211.0,Annexon,ANNX,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,212.0,Design,DSGN,4.06,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,213.0,Diamedica,DMAC,4.42,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,214.0,Liminatus,LIMN,4.77,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,215.0,Puma,PBYI,3.07,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,216.0,Journey Medical,DERM,7.18,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,217.0,Day One,DAWN,6.82,691.23428,531,160.23428,Q424,101.354,2025-05-15 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,218.0,Corvus,CRVS,4.23,264.59191863000007,62.650000000000006,201.94191863000006,Q224,62.551281,2024-10-04 00:00:00,,,,,,,,,,,,,,,,,,2014,
x,6,1,219.0,Dyne,DYN,10.33,1168.5436178100001,642.268,526.2756178100001,Q424,113.121357,2025-04-04 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,220.0,Gossamer,GOSS,2.14,484.12633426,157.437,326.68933426,Q224,226.227259,2024-10-04 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,221.0,Sellas,SLS,1.66,116.83408514,10.994,105.84008514,Q224,70.381979,2024-09-27 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,236.0,Agios,AGIO,23,1341.217676,1257.201,84.01667599999996,Q325,58.313812,2015-11-19 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,222.0,Keros,KROS,16.49,667.96717441,732.1329999999999,-64.16582558999994,Q125,40.507409,2025-05-15 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,223.0,Altimmune,ALT,3.63,516,,,,,,,,,,,,,,,,,,,,,,,,
x,,,224.0,Lyell,LYEL,11.79,547,,,,,,,,,,,,,,,,,,,,,,,,
x,,,225.0,Regencell,RGC,13.37,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,226.0,Mochida,4534 JP,3165,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,227.0,Mirum,MIRM,51.92,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,228.0,Verve,VERV,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,229.0,HLB,028300 KS,47850,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,230.0,Black Diamond,BDTX,2.79,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,231.0,Santen,4536 JP,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,232.0,Metsera,MTSR,34.65,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,233.0,Uniqure,QURE,14.14,270,,,,,,,,,,,,,,,,,,,,,,,,
x,,,234.0,Novavax,NVAX,6.68,508,,,,,,,,,,,,,,,,,,,,,,,,
x,,,235.0,Dynavax,DVAX,11.19,1240,,,,,,,,,,,,,,,,,,,,,,,,
x,,,237.0,Arcus,RCUS,9.35,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,238.0,Mereo,MREO,1.68,107,,,,,,,,,,,,,,,,,,,,,,,,
x,,,239.0,Aldeyra,ALDX,5.12,457,,,,,,,,,,,,,,,,,,,,,,,,
x,,,240.0,Esperion,ESPR,1.67,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,241.0,ANI Pharma,ANIP,89,1930.300708,-403.765,2334.065708,Q225,21.688772,2025-08-18 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,242.0,Apogee,APGE,37.75,2249.76443975,621.1890000000001,1628.5754397499998,Q424,59.596409,2025-03-17 00:00:00,,,,,,,,,,,,,,,,,,,
x,1,1,256.0,Ideaya,IDYA,28,2454.004,991.8689999999999,1462.135,Q225,87.643,2025-10-15 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,252.0,Liquidia,LQDA,23.03,1481.85328228,92.318,1389.53528228,Q122,,,,,,,,,,,,,,,,,,,,,
x,,,270.0,Olema,OLMA,20,1715.0817200000001,325.96,1389.12172,Q325,85.754086,2025-11-18 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,274.0,Taysha Gene Therapies,TSHA,4.21,1153.20056033,246.492,906.70856033,Q325,273.919373,2025-11-18 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,243.0,Xeris,XERS,5.56,855.9071505999999,-160.48700000000002,1016.3941505999999,Q424,153.940135,2025-03-27 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,244.0,Viridian,VRDN,17.02,1348.2009539399999,732.717,615.4839539399999,Q324,79.212747,2024-12-10 00:00:00,,,,,,,,,,,,,,,,,,,
x,7,4,245.0,Pharming,PHAR,12.13,952.824843,87,865.824843,Q324,785.511,2025-04-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,246.0,Catalyst,CPRX,21.99,725.62786606,197.79600000000002,527.8318660599999,Q122,,,,,,,,,,,,,,,,,,,,,
x,,,247.0,Cytodyn,CYDY,0.28,227.00171872,-37.984,264.98571872,Q222,810.720424,2022-09-12 00:00:00,,,,,,,,,,,,,,,,,,2002,
x,,,248.0,Humacyte,HUMA,2.39,305.54221270000005,115.78,189.76221270000005,Q224,127.84193,,,,,,,,,,,,,,,,,,,,
x,,,249.0,Atyr,ATYR,5.01,490.91303633999996,112.38900000000001,378.52403633999995,Q125,97.986634,2025-07-19 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,250.0,Urogen,URGN,20.24,854.1161393599999,127.87499999999999,726.2411393599999,Q324,42.199414,2024-12-05 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,251.0,MeiraGTx,MGTX,7.84,619.61355344,191.5,428.11355344000003,Q324,79.032341,2025-01-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,254.0,MoonLake,MLTX,9.94,631.2039358799999,351.702,279.5019358799999,Q225,63.501402,2025-09-16 00:00:00,,,,,,,,,,,,,,,,,,2021,
x,,,253.0,Absci,ABSI,3,380,,,,,,,,,,,,,,,,,,,,,,,,
x,,,254.0,Galapagos,GLPG,33.41,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,255.0,Entrada,TRDA,5.8,593,,,,,,,,,,,,,,,,,,,,,,,,
x,,,257.0,Mannkind,MNKD,3.96,1800,,,,,,,,,,,,,,,,,,,,,,,,
x,,,258.0,Cosmo,COPN,55.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,259.0,Inhibrx,INBX,22.03,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,260.0,Mankind,MANKIND,2628.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,261.0,Sichuan,6990 HK,404.2,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,262.0,89Bio,ETNB,9.44,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,263.0,Ocular Therapeutix,OCUL,11.73,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,264.0,Enliven,ELVN,18.79,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,265.0,Wave,WVE,8.54,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,266.0,Sionna,SION,17.62,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,267.0,Ascentage,6855 HK,73.35,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,268.0,Nurix,NRIX,11.38,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,269.0,Praxis Precision Medicines,PRAX,51.01,,,,,,,,,,,,,,,,,,,,,,,,,
,,,271.0,Immuneering,IMRX,5.59,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,272.0,Pharvaris,PHVS,21.16,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,273.0,CytomX,CTMX,2.38,,,,,,,,,,,,,,,,,,,,,,,,,
x,-9,7,275.0,INmune Bio,INMB,1.5,39.877887,27.734,12.143887,Q325,26.585258,2025-11-18 00:00:00,,,,,,,,,,,,,,,,,,,
,,,276.0,Sagimet,SGMT,9.15,294.58740675,144.56900000000002,150.01840675,Q125,32.195345,2025-06-16 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,277.0,Ironwood,IRWD,0.78,1880,,,,,,,,,,,,,,,,,,,,,,,,
x,,,278.0,Immatics,IMTX,6.56,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,279.0,Eledon,ELDN,3.19,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,280.0,Mind Medicine,MNMD,9.78,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,281.0,ADC Therapeutics,ADCT,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,282.0,Ocugen,OCGN,0.98,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,283.0,Solid,SLDB,6.77,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,284.0,Actuate,ACTU,6.99,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,285.0,Inflarx,IFRX,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,286.0,Protara,TARA,3.15,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,287.0,SC,SCPH,5.48,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,288.0,ALX Oncology,ALXO,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,289.0,G1 Therapeutics,GTHX,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,290.0,Medicinova,MNOV,1.35,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,291.0,Theratechnologies,THTX,3.17,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,292.0,Vigil,VIGL,8.05,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,293.0,Omeros,OMER,3.69,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,294.0,Y-Mabs,YMAB,8.52,379.71368568,99.997,279.71668568,Q224,44.567334,2024-10-03 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,295.0,Kalvista,KALV,13.04,563.5297548799999,174.272,389.25775487999994,Q224,43.215472,2024-10-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,296.0,Disc Medicine,IRON,60.31,1194.09922067,236.422,957.67722067,,19.799357,2023-05-17 00:00:00,,,,,,,,,,,,,,,,,,2017,
x,,,297.0,Eyepoint,EYPT,10.35,553.9134735,280.24800000000005,273.66547349999996,Q224,53.51821,2024-09-22 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,298.0,Trevi,TRVI,7.43,539.35794331,69.49499999999999,469.86294331,Q224,72.591917,2024-09-13 00:00:00,,,,,,,,,,,,,,,,,,,
,,,299.0,Clearside Biomedical,CLSD,0.42,31.393140239999997,29.36,2.033140239999998,Q224,74.745572,2024-09-19 00:00:00,,,,,,,,,,,,,,,,,,,
,,,300.0,Equillium,EQ,0.53,46.80923801,14.502,32.30723801,Q224,88.319317,2024-09-23 00:00:00,,,,,,,,,,,,,,,,,,,
,,,301.0,Frequency,FREQ,0.33,11.79814548,54.983000000000004,-43.18485452,,35.751956,2023-05-17 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,302.0,Nektar,NKTR,22.62,280.64416546399997,220.651,59.99316546399996,Q125,12.406903866666665,2025-06-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,303.0,Nkarta,NKTX,2.06,145.35103324,426.65000000000003,-281.29896676000004,Q224,70.558754,2024-09-29 00:00:00,,,,,,,,,,,,,,,,,,2015,
x,,,304.0,Ryvu Therapeutics,RVU,30.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,305.0,Aceragen,ACGN,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,306.0,Ayala,ADXS,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,307.0,Acelyrin,SLRN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,308.0,Pepgen,PEPG,1.34,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,309.0,Valneva,VAL FP,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
,,,310.0,Relmada,RLMD,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,311.0,Mineralys,MLYS,13.15,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,312.0,Third Harmonic,THRD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,313.0,Kala,KALA,7.73,49.87703654,26.719,23.158036539999998,Q125,6.452398,2025-07-09 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,314.0,Towa,4553 JP,3340,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,315.0,Knight,GUD,6.25,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,316.0,Theravance,TBPH,11.18,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,317.0,Tuhura,HURA,2.62,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,242.0,Perspective,CATX,3.85,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,243.0,Maze,MAZE,14.6,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,244.0,Iteos,ITOS,10.1,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,245.0,Terns,TERN,5.83,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,246.0,Abivax,ABVX FP,61.2,,,,,,,,,,,,,,,,,,,,,,,,,
,,,246.0,Abivax,ABVX,69.33,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,247.0,Arcturus,ARCT,12.06,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,248.0,Palvella,PVLA,37.26,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,249.0,Enanta,ENTA,7.38,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,250.0,Morphic,MORF,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,251.0,Lenz,LENZ,31.31,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,252.0,Avadel,AVDL,11.26,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,253.0,Biomea Fusion,BMEA,1.61,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,255.0,Ligand,LGND,134.46,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,256.0,Pliant,PLRX,1.66,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,257.0,Nuvalent,NUVL,78.31,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,258.0,Idorsia,IDIA,3.26,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,259.0,Fibrogen,FGEN,6.85,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,260.0,CG Oncology,CGON,26.75,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,261.0,Editas,EDIT,2.61,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,262.0,Bioxcel,BTAI,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,263.0,Anavex,AVXL,11.01,945.69111234,101.164,844.52711234,Q224?,85.893834,2024-11-26 00:00:00,,,,,,,,,,,,,,,,,,,
,,,431.0,Immunome,IMNM,9.67,841.72522736,267.9,573.82522736,Q225,87.045008,2025-08-12 00:00:00,,,,,,,,,,,,,,,,,,,
,,,264.0,VectivBio,VECT,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,265.0,Lexicon,LXRX,1.06,184,,,,,,,,,,,,,,,,,,,,,,,,
x,,,266.0,Rapt,RAPT,10.67,114,,,,,,,,,,,,,,,,,,,,,,,,
x,,,267.0,Tevogen,TVGN,1,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,268.0,Bicycle,BCYC,8.18,363,,,,,,,,,,,,,,,,,,,,,,,,
,,,269.0,Ambrx,AMAM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,270.0,CTI Biopharma,CTIC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,271.0,Brainstorm,BCLI,0.69,164,,,,,,,,,,,,,,,,,,,,,,,,
x,,,272.0,Compugen,CGEN,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,273.0,Aclaris,ACRS,1.6,120,,,,,,,,,,,,,,,,,,,,,,,,
x,,,274.0,Alector,ALEC,1.56,107,,,,,,,,,,,,,,,,,,,,,,,,
x,,,275.0,Northwest,NWBO,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,276.0,Ars Pharma,SPRY,17.79,,,,,,,,,,,,,,,,,,,,,,,,,
,,,277.0,Castle Biosciences,CSTL,20.5,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,278.0,AnaptysBio,ANAB,30.46,852.78749298,293.706,559.08149298,Q225,27.996963,2025-10-06 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,279.0,Coherus,CHRS,0.92,105.99633444000001,316.5809999999999,-210.5846655599999,Q324,115.213407,2024-12-05 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,280.0,Amneal,AMRX,8.46,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,281.0,2Seventy,TSVT,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,282.0,Aardvark,AARD,12.09,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,283.0,Amarin,AMRN,15.18,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,284.0,Autolus,AUTL,2.37,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,285.0,Heron,HRTX,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,288.0,Precigen,PGEN,1.91,569.1282772,59.753,509.37527719999997,Q225,297.97292,2025-08-13 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,286.0,Arbutus,ABUS,3.36,636.6920616,130.758,505.93406159999995,Q324,189.491685,2025-02-24 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,287.0,Capricor,CAPR,6.5,,,0,Q125,Q325,2025-07-07 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,289.0,Akebia,AKBA,3.74,404,,,,,,,,,,,,,,,,,,,,,,,,
x,,,290.0,Tourmaline,TRML,22.09,365,,,,,,,,,,,,,,,,,,,,,,,,
x,,,291.0,Rigel,RIGL,22.81,300,,,,,,,,,,,,,,,,,,,,,,,,
x,,,292.0,Phathom,PHAT,8.5,327,,,,,,,,,,,,,,,,,,,,,,,,
x,,,293.0,Xoma,XOMA,27,245,,,,,,,,,,,,,,,,,,,,,,,,
x,,,294.0,Compass,CMPS,4.59,425.36967588,134.916,290.45367588,Q424,92.673132,2025-04-15 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,295.0,Tango,TNGX,6.51,145,,,,,,,,,,,,,,,,,,,,,,,,
x,,,296.0,Larimar,LRMR,3.78,402.91168175999996,204.524,198.38768175999996,Q225,106.590392,2025-08-29 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,297.0,Monte Rosa,GLUE,4.88,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,298.0,Foghorn,FHTX,5.13,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,299.0,Vanda,VNDA,4.22,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,300.0,Kodiak,KOD,7.34,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,301.0,Savara,SVRA,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,302.0,Oric,ORIC,9.81,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,303.0,Cardo,CRGX,4.46,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,304.0,Cardiff,CRDF,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,305.0,Sangamo,SGMO,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,306.0,Cormedix,CRMD,12.06,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,307.0,Evolus,EOLS,9.06,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,308.0,Protalix,PLX,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,309.0,Vera,VERA,21.07,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,310.0,Centessa,CNTA,16.35,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,311.0,Fulcrum,FULC,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
