Main,Unnamed: 1,Unnamed: 2
,Brand,Epidiolex
,Manufacturing,Plant-derived
,IP,9949937 MOU for epilepsy
,,9956183 MOU
,,9956184 MOU
,,9956185 MOU
,,9956186 MOU
,,10092525 MOU for epilepsy
,,10111840 MOU for epilepsy
,,10137095 MOU for epilepsy
,,10195159 plant based
,,10603288 MOU
,,10709671 MOU
,,10709673 MOU
,,10709674 MOU
,,10849860 MOU
,,10918608 MOU
,,10966939 MOU
,,11065209 MOU
,,11096905 MOU
,,11154516 MOU
,,11160795 MOU
,,11207292 formulation
,,11311498 MOU
,,11357741 MOU
,,11400055 MOU
,,11406623 MOU
,,11446258 MOU
