Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,Brand Name,Geodon,,
,Indication,Schizophrenia,,
,Rx,,TRx,NRx
,,2007-06-01 00:00:00,54890,28992
,,2007-05-25 00:00:00,55676,30599
,,2006-06-01 00:00:00,49358,26331
