Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,48.17,
,,,,,,,,,,,Shares,983.0,Q324
,,,,,,,,,,,MC,47351.11,
,,,,,,,,,,,Cash,2632.127,Q324
,,,,,,,,,,,Debt,748.842,Q324
,,,,,,,,,,,EV,45467.825,
