Main,Unnamed: 1,Unnamed: 2
,Brand,"Cosentyx, fka AIN457"
,Generic,secukinumab
,Indication,"Psoriasis, Psoriatic Arthritis, JIA, AS, nrAXS approved"
,,"Discoid lupus, GCA, pSpA, pyoderma gangrenosum, HS, lupus nephritis, NAFLD, AD, TED, ichthyoses, alopecia, T1DM, Dry Eye, Lichen Planus"
,,"Rheumatoid Arthritis failed? Asthma, RMS, Tendinopathy, Uveitis"
,Mechanism,IL-17A mab
,Clinical Trials,
,,
,,PASI75 at 12 weeks 67-87% vs. placebo 0-5%
,,ASAS40 at 16 weeks 36% vs. placebo 11%
,,
,,"Phase II ""REASSURE2"" n=242 Rheumatoid Arthritis - NCT01770379"
,,"ACR20 38%, 38% vs. 27% for placebo at 24 weeks"
,,n=237 NCT00928512 results similar
,,n=221 NCT01359943 results similar
,,
,,Phase I/II n=41 atopic dermatitis NCT02594098
,,not promising
