Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,,Price CHF,90
,,,,,,,,,Shares,2599
,,,,,,,,,MC CHF,233910
,,,,,,,,,Cash CHF,11521
,,,,,,,,,Debt CHF,63560
,,,,,,,,,EV CHF,285949
