Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Name,,,,,,,,,Price,74.0,
,Arikayce,,,,,,,,,Shares,171.849103,Q224
,,,,,,,,,,MC,12716.833622000002,
,brensocatib,DPP1,bronchiectasis,,,,,,,Cash,1246.799,Q224
,TPIP,,,,,,,,,Debt,946.825,Q224
,,,,,,,,,,EV,12416.859622000004,
