Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,Phase,,,,,,Price,8.79,
,DYNE-101,DM1,I,,,,,,Shares,113.121357,Q424
,DYNE-251,DMD,I,,,,,,MC,994.3367280299999,
,DYNE-302,FSHD,PC,,,,,,Cash,642.268,Q424
,DYNE-401,Pompe,PC,,,,,,Debt,0.0,Q424
,,,,,,,,,EV,352.0687280299999,
