Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,17.43,
,,,,,,,,Shares,84.969654,Q224
,,,,,,,,MC,1481.02106922,
,,,,,,,,Cash,117.919,Q224
,,,,,,,,Debt,1001.982,Q224
,,,,,,,,EV,2365.08406922,
