Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
,,Q120,Q220,Q320,Q420,Q121,Q221,Q321,Q421,Q122,Q222,Q322,Q422,,,,,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0
,exacel,,,,,,,,,,,,,,,,,,,,100.0,300.0,400.0,500.0,515.0,530.45,546.3635,562.754405,579.6370371500001,597.0261482645001,614.9369327124351,633.3850406938082,652.3865919146224
,Margin,,,,,,,,,,,,,,,,,,,,70.0,210.0,280.0,350.0,360.5,371.315,382.45445,393.9280835,405.74592600500006,417.91830378515004,430.45585289870456,443.3695284856657,456.67061434023566
,Split,,,,,,,,,,,,,,,,,,,,28.0,84.0,112.0,140.0,144.20000000000002,148.526,152.98178000000001,157.5712334,162.29837040200005,167.16732151406003,172.18234115948184,177.34781139426627,182.66824573609426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
