Main,Unnamed: 1,Unnamed: 2
,Brand,
,Generic,nipocalimab
,Indication,"Generalized Myasthenia Gravis, wAIHA, HDFN, CIDP"
,,FNAIT - fetal neonatal alloimmune thrombocytopenia
,Regulatory,BLA filed with priority review
,MOA,FcRn mab
,Competition,Vyvgart (efgartigimod)
,Clinical Trials,
,,"Phase III ""Vivacity-MG3"""
,,
,,
,,"Phase II ""DAHLIAS"" Sjogren's - NCT04968912"
,,improved ClinESSDAI score at 24 weeks
,,"15mg/kg: -2.65, p=0.002"
,,"5mg/kg: -0.34, p=0.681"
,,
,,"Phase II/III ""ENERGY"" wAIHA - results in 2025"
,,"50,000 US patients"
,,rituximab is used
,,
,,"Phase III ""FREESIA-3"" vs IVIG FNAIT"
