Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,,,,,,,,Price,48.92
,Evrysdi (risdiplam),SMA,,,,,,,,Shares,78.15124
,Sephience (sepiapterin),PKU,,,,,,,,MC,3823.1586608000002
,Emflaza,,,,,,,,,Cash,
,Ataluren,,,,,,,,,Debt,
,,,,,,,,,,EV,3823.1586608000002
,vatiquinone,FA,PDUFA 8/19/25,,,,,,,,
,PTC518,HD,III,,,,,,,,
