Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,Brand,Generic,Indication,MOA,,,,,,,,Price,3.98,
,AVTX-007,,,,,,,,,,,Shares,9.414105,Q222
,AVTX-002,,,NEA,,,,,,,,MC,37.468137899999995,
,AVTX-803,,,LAD II,,,,,,,,Cash,11.249,Q222
,AVTX-801,,,,,,,,,,,Debt,18.713,Q222
,,,,,,,,,,,,EV,44.932137899999994,
