Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Main,Indication,MOA,Phase,,,,Price,54.16,
,daraxonrasib,1L PDAC,RAS (ON) inhibitor,III,,,,Shares,188.583288,Q225
,elironrasib,,,,,,,MC,10213.67087808,
,zoldonrasib,,,,,,,Cash,2137.171,Q225
,RMC-5127,,,,,,,Debt,0.0,Q225
,,,,,,,,EV,8076.49987808,
