Main,Unnamed: 1,Unnamed: 2
,Brand Name,"Ultram, Ultracet"
,IP,"4/05 expiration for PRX, 7/06 for TEVA, 2/07 for Caraco (30 month stays)"
,,Kali moved for summary judgement and a decision is expected anytime.
,Extension?,"kali launched in april 2005 after 30-month stay expired but JNJ suing for injunction. TEVA, BRL suing too. Caraco launched at risk as well."
