Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Name,Indication,Approval,Economics,,,,,,,Price,8.85,
,Ruconest (conestat),HAE,,,,,,,,,Shares,785.511,Q224
,Joenja (leniolisib),APDS,,,,,,,,,MC,695.1772349999999,
,,,Phase,,,,,,,,Cash,169.4,Q424
,KL1333,PMD,II,"Yungjin Pharm, acquired Abliva",,,,,,,Debt,82.4,Q424
,,,,,,,,,,,EV,608.1772349999999,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,CEO: Sijmen de Vries,,
