Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Q122,Q222,Q322,Q422,Q123,Q223,Q323,Q423,Q124,Q224,Q324,Q424,,,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0
,TelaDoc,,,,,,,374.416,,,,383.666,,,,,,,,,,,,,,,,,,
,BetterHelp,,,,,,,285.822,,,,256.842,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Revenue,,,,,629.244,652.406,660.238,660.5269999999999,646.131,642.444,640.508,667.13227,,,2032.707,2406.84,2602.415,2596.2152699999997,2622.1774226999996,2648.3991969269996,2674.8831888962695,2701.6320207852323,2728.6483409930847,2755.9348244030157,,,,,
,COGS,,,,,190.107,190.54,185.96,193.42399999999995,194.538,188.059,179.745,193.46835830000003,,,650.258,743.87,760.031,755.8103583,786.65322681,794.5197590780999,802.4649566688811,810.4896062355699,818.5945022979256,826.7804473209048,,,,,
,Gross Profit,,,,,439.13700000000006,461.866,474.278,467.10299999999995,451.59299999999996,454.385,460.76300000000003,473.6639116999999,,,1382.449,1662.9700000000003,1842.384,1840.4049116999997,1835.5241958899996,1853.8794378488997,1872.4182322273884,1891.1424145496624,1910.0538386951591,1929.1543770821108,,,,,
,S&M,,,,,231.28,232.286,238.46099999999998,200.607,237.693,220.70800000000003,224.927,200.607,,,667.307,850.708,902.634,883.9350000000001,839.73825,797.7513375,757.8637706249999,719.9705820937498,683.9720529890623,649.7734503396091,,,,,
,R&D,,,,,86.985,87.309,84.289,89.93800000000003,81.388,76.751,72.383,89.93800000000003,,,311.884,333.629,348.521,320.46000000000004,304.437,289.21515,274.7543925,261.016672875,247.96583923124996,235.56754726968745,,,,,
,G&A,,,,,114.145,125.841,115.716,108.95699999999998,111.967,109.552,114.245,108.95699999999998,,,438.007,449.855,464.659,444.721,422.48494999999997,401.36070249999995,381.29266737499995,362.2280340062499,344.1166323059374,326.91080069064054,,,,,
,Operating Expenses,,,,,432.40999999999997,445.436,438.466,399.502,431.048,407.011,411.55499999999995,399.502,,,1417.198,1634.192,1715.814,1649.116,1566.6601999999998,1488.32719,1413.9108305,1343.2152889749996,1276.0545245262497,1212.251798299937,,,,,
,Operating Income,,,,,6.727000000000089,16.430000000000007,35.81200000000001,67.60099999999994,20.54499999999996,47.37399999999997,49.208000000000084,74.1619116999999,,,-34.749000000000024,28.778000000000247,126.56999999999994,191.28891169999974,268.86399588999984,365.5522478488997,458.50740172738847,547.9271255746628,633.9993141689095,716.9025787821738,,,,,
,Interest Income,,,,,8.555,3.653,5.168,11.568999999999999,7.922999999999999,7.361,11.905000000000001,11.905000000000001,,,-75.27700000000002,-10.129,28.944999999999997,39.094,,,,,,,,,,,
,Pretax Income,,,,,15.282000000000089,20.083000000000006,40.98000000000001,79.16999999999994,28.467999999999957,54.734999999999964,61.113000000000085,86.0669116999999,,,-110.02600000000004,18.64900000000025,155.51499999999993,230.38291169999974,268.86399588999984,365.5522478488997,458.50740172738847,547.9271255746628,633.9993141689095,716.9025787821738,,,,,
,Taxes,,,,,0.681,-0.952,2.484,41.924,2.69,3.884,-0.78,8.60669116999999,,,0.76,-3.812,44.137,14.400691169999991,67.21599897249996,91.38806196222492,114.62685043184712,136.9817813936657,158.49982854222736,179.22564469554345,,,,,
,Net Income,,,,,14.601000000000088,21.035000000000004,38.49600000000001,37.245999999999945,25.777999999999956,50.850999999999964,61.893000000000086,77.46022052999992,,,-110.78600000000004,22.46100000000025,111.37799999999993,215.98222052999975,201.64799691749988,274.1641858866748,343.88055129554135,410.9453441809971,475.4994856266821,537.6769340866304,,,,,
,EPS,,,,,0.08961919245490543,0.1281283072909935,0.23314041170176644,0.22557013129270517,0.1536867903753314,0.29872011088920974,0.36089995233832584,0.45167288542150386,,,-0.7059160160018253,0.13911433315952404,0.6767481181698772,1.2593988511657632,1.1758155603484155,1.5986596484154376,2.0051778807399527,2.3962347135956983,2.772651862077582,3.135210441976989,,,,,
,Shares,,,,,162.922691,164.171372,165.119379,165.119379,167.730746,170.2295833,171.496282,171.496282,,,156.939349,161.457123,164.578219,171.496282,171.496282,171.496282,171.496282,171.496282,171.496282,171.496282,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Revenue y/y,,,,,,,,,0.026836966264278894,-0.015269632713371672,-0.02988316334412744,0.010000000000000009,,,,0.1840565315119198,0.08125799803892231,-0.0023822987494309666,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,,,,,
