Main,Unnamed: 1,Unnamed: 2
,Brand,
,Generic,fordadistrogene movaparvovec
,Indication,Duchenne Muscular Dystrophy
,Clinical Trials,
,,"Phase III ""CIFFREO"""
,,
,,Phase Ib
