Main,Unnamed: 1,Unnamed: 2
,Brand Name,"Lucentis, fka LCZ696a"
,Generic Name,ranibizumab
,Indication,Wet AMD
,Economics,"Roche partnership. Novartis sells ex-US, Roche sells in the US."
,Administration,Intravitreal injection
,Mechanism,VEGF antibody fragment.
,IP,Antibody protection.
,Competition,Avastin
,Clinical Trials,
,,"Phase II ""German"" study presented at ARVO 2010"
,,Described Avastin superior to Lucentis.
