Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,Price,600.0,
,,,,,,,,,Shares,206.990369,Q424
,,,,,,,,,MC,124194.2214,
,,,,,,,,,Cash,9083.0,Q424
,,,,,,,,,Debt,1539.0,Q424
,,,,,,,,,EV,116650.2214,
