Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,,FQ122,FQ222,FQ322,FQ422,FQ123,FQ223,FQ323,FQ423,FQ124,FQ224,FQ324,FQ424,FQ125,,,,F2021,F2022,F2023,F2024
,,2021-12-24 00:00:00,2022-03-30 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-24 00:00:00,2023-03-30 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-30 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,,,,2021-09-25 00:00:00,2022-09-24 00:00:00,2023-09-30 00:00:00,2024-09-30 00:00:00
,Systems,71.222,89.572,169.503,237.696,197.901,257.603,302.35,380.205,356.212,401.662,472.119,,,,,,227.563,567.993,1138.059,
,Software,0.975,0.965,0.862,0.933,1.37,1.461,1.768,2.135,2.169,2.566,3.545,,,,,,4.009,3.735,6.734,
,Services,4.867,5.747,5.187,5.783,7.174,7.79,7.719,9.548,10.069,20.073,16.198,,,,,,20.341,21.584,32.231,
,Revenue,77.064,96.284,175.552,244.41199999999998,206.44500000000002,266.85400000000004,311.837,391.888,368.45,424.30099999999993,491.862,577,480-500,,,,251.913,593.312,1177.024,1861.613
,COGS,62.596,79.378,144.008,207.683,171.118,224.007,258.928,333.099,298.343,380.139,424.456,,,,,,241.466,493.665,987.152,
,Gross Profit,14.467999999999996,16.906000000000006,31.543999999999983,36.728999999999985,35.32700000000003,42.84700000000004,52.90899999999999,58.78899999999999,70.10699999999997,44.16199999999992,67.406,,,,,,10.447000000000003,99.64699999999999,189.87199999999984,
,R&D,22.184,23.355,35.14,43.462,50.74,46.666,48.845,45.791,42.144,46.462,44.722,,,,,,73.386,124.141,192.042,
,SG&A,15.359,23.512,29.435,47.575,54.023,50.898,46.073,66.933,47.012,48.652,47.871,,,,,,59.442,115.881,217.92700000000002,
,Operating Expenses,37.543,46.867000000000004,64.575,91.037,104.763,97.564,94.918,112.724,89.156,95.114,92.593,,,,,,132.828,240.022,409.96900000000005,
,Operating Income,-23.075000000000003,-29.961,-33.03100000000002,-54.30800000000002,-69.43599999999998,-54.716999999999956,-42.009000000000015,-53.93500000000002,-19.049000000000035,-50.95200000000008,-25.186999999999998,,12-16,,,,-122.381,-140.375,-220.0970000000002,
,Other Income,0.022,0.058,0.156,1.05,1.834,2.284,2.937,3.661,6.199,9.812,11.615,,,,,,0.067,1.286,10.716,
,Pretax Income,-23.053000000000004,-29.903,-32.87500000000002,-53.258000000000024,-67.60199999999998,-52.43299999999996,-39.07200000000002,-50.274000000000015,-12.850000000000035,-41.140000000000086,-13.571999999999997,,,,,,-122.31400000000001,-139.089,-209.3810000000002,
,Taxes,0,0,0,0,0.251,0,0,-4.859,0,0,0,,,,,,0,0,-4.608,
,Net Income,-23.053000000000004,-29.903,-32.87500000000002,-53.258000000000024,-67.85299999999998,-52.43299999999996,-39.07200000000002,-45.41500000000001,-12.850000000000035,-41.140000000000086,-13.571999999999997,,,,,,-122.31400000000001,-139.089,-204.7730000000002,
,EPS,-23.053000000000004,-29.903,-0.6488809660385871,-0.97184510462727,-1.1651482859958318,-0.8666164797223092,-0.6324081396909821,-0.5973972684205572,-0.15422293048219624,-0.44215749686580397,-0.13252057691483737,,,,,,-122.31400000000001,-2.5716085533620743,-3.182740433500401,
,Shares,1,1,50.664146,54.800914,58.235506,60.503119,61.782886,76.021439,83.320943,93.043769,102.414284,,,,,,1,54.086381,64.33858,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Revenue y/y,,,,,1.678877296792277,1.7715300569149601,0.7763226850164053,0.6033909955321344,0.7847368548523816,0.5900117667338689,0.5773048098846514,0.47235944963867227,,,,,,1.3552258120859184,0.9838196429534543,0.5816270526344409
,Gross Margin,0.1877400602096958,0.1755847285114869,0.17968465184104984,0.1502749455836865,0.1711206374579187,0.16056345417344328,0.16966876926086383,0.15001480014698074,0.190275478355272,0.10408177213817532,0.13704250379171395,0,,,,,0.041470666460246206,0.1679504206892832,0.16131531727475384,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,CFFO,,,-102.902,-51.518,101.052,31.312,54.883,44.528,-30.15,21.072,50.385,,,,,,109.567,-148.247,230.794,
,CapEx,,,1.055,7.181,6.99,6.017,8.337,0.963,2.993,2.871,17.143,,,,,,12.168,17.95,15.688,
,FCF,,,-103.95700000000001,-58.699,94.06200000000001,25.295,46.54600000000001,43.565,-33.143,18.201,33.242,0,,,,,97.399,-166.197,215.10600000000002,
,TTM FCF,,,,,,-43.29899999999999,107.20400000000002,209.46800000000002,82.263,75.16900000000001,61.864999999999995,18.299999999999997,,,,,,,,
