Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
,1.1T AUM,,,,,,Price,160.0,
,4895 people,,,,,,Shares,1169.004925,Q424
,,"PE: 352B, 675 people",,,,,MC,187040.788,
,,"RE: 315B, 835 people",,,,,Cash,,Q424
,,"Credit: 376B, 685 people",,,,,Debt,,Q424
,,"Hedge Funds: 84.2B, 240 people",,,,,EV,,
