Main,Unnamed: 1,Unnamed: 2
,Brand,LY3502970
,Generic,orforglipron
,Indication,Obesity
,MOA,GLP-1R agonist
,Economics,$50m upfront to Chugai. Created with ConfometRx
,,
,,"Phase III ""ACHIEVE-5"" n=520 T2D"
,,PE: week 40 HbA1C
,,
,,"Phase III ""ACHIEVE-4"" vs. insulin glargine n=2749 T2D and overweight"
,,
,,
,,"Phase III ""ACHIEVE-3"" vs. semaglutide n=1576 T2D"
,,
,,
,,
,,"Phase III ""ACHIEVE-2"" vs. dapagliflozin n=888 T2D - NCT06192108"
,,
,,
,,"Phase III ""ACHIEVE-1"" n=520 T2D - NCT05971940"
,,
,,
,,"Phase III ""ATTAIN-1"" n=1500 Obesity vs. placebo - NCT05869903"
,,placebo: -0.9% at 72 weeks
,,6mg: -7.8%
,,12mg: -9.3%
,,36mg: -12.4%
,,
,,"Phase III ""ATTAIN-2"" n=x Obesity+T2D - NCT05872620"
,,
,,
,,
,,Phase II n=272 - NEJM 2023 - NCT05051579
,,9 to 13% weight loss at week 26 vs. 2% for placebo
,,9 to 15% weight loss at week 36 vs 2% for placebo
