Main,Unnamed: 1,Unnamed: 2
,Brand,Tezspire
,Generic,
,Indication,Asthma
,Economics,Amgen
,Clinical Trials,
,,"Phase III ""DIRECTION"" China"
,,met PE of asthma exacerbations at 52 weeks
,,
,,
,,"Phase II ""COURSE"" COPD"
,,17% reduction in exacerbations at week 52 vs placebo
,,37% in high eosinophil count
,,
,,
,,"Phase III ""WAYPOINT"" CRSwNP"
,,"filed in US, EU, JP, China"
,,
,US,180
,EM,5
,EU,61
,ROW,34
,Total,280
,Combined,507
