Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Name,,,,,,,Price,1.91,
,PRGN-2012,RRP,PDUFA 8/27/25,,,,,Shares,297.97292,Q225
,PRGN-2009,,,,,,,MC,569.1282772,
,PRGN-3006,,,,,,,Cash,59.753,Q225
,PRGN-3007,,,,,,,Debt,0.0,Q225
,,,,,,,,EV,509.37527719999997,
,,,,,,,,,,
,,,,,,,,PIC,2134.711,Q225
,,,,,,,,AD,2171.501,Q225
