Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,552.0,
,,,,,,,,Shares,904.011837,Q225
,,,,,,,,MC,499014.534024,
,,,,,,,,Cash,9031.0,Q225
,,,,,,,,Debt,18970.0,Q225
,,,,,,,,EV,508953.534024,
