Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,MOA,,,,,,,Price,36.44,
,MSTR 233i,amylin,,,,,,,Shares,105.055,Q125
,,,,,,,,,MC,3828.2042,
,,,,,,,,,Cash,588.335,Q125
,,,,,,,,,Debt,8.489,Q125
,,,,,,,,,EV,3248.3582,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,PIC,833.853,Q125
,,,,,,,,,AD,333.734,Q125
,,,,,,,,,,,
,,,,,,,,,Founded: June 2022,,
