Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Name,Indication,MOA,Phase,,,,,,,Price,1.5,
,Xpro1595 (pegipanermin),Alzheimer's,sTNF,II,,,,,,,Shares,26.585258,Q325
,,,,,,,,,,,MC,39.877887,
,,,,,,,,,,,Cash,27.734,Q325
,,,,,,,,,,,Debt,0.0,Q325
,,,,,,,,,,,EV,12.143887,
