Main,Unnamed: 1,Unnamed: 2
,Brand Name,Stribild
,,
,,ICAAC 2010
,,48-wk Ph2 Quad vs Atripla and PI-boosting cobicistat v ritonavir
,,mirror earlier 24-wk data but w 2 unresolved safety concerns: potential GI and lipid tox
,,"both Atripla & ritonavir cause GI distress, and rates nausea/vomit comparable b/n Quad and Atripla, and balanced for cobicistat and ritonavir"
,,"however, not clear-cut since investigator noted milder less frequent GI effects w Quad v Atripla, unusually low rate GI AE w ritonavir, and one Gr3/4 vomit w cobicistat after 1st dose"
,,both Atripla & ritonavir have unfavorable lipid changes -- unclear if Quad will have similar problems
,,"slight numerical increase triglyceride levels w Quad v Atripla, but numerically lower TG levels for cobicistat vs ritonavir"
,,"mixed reports Gr3/4 hypercholesterolemia (9% Quad v 25% Atripla, 7% cobicistat vs 4% ritonavir)"
,,unexpected side effect of rash in 3/48 (6%) of Quad and 0/23 Atripla pts
,,"2 pts in cobicistat arm had Gr3/4 rash, w one requiring discontinuation at Wk 2"
,,*cobicistat booster in Quad prev shown to cause small increase in serum creatinine (Cr) but does not affect GFR
