Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,Price,198.5,
,,,,,,,,,,Shares,378.15408,Q122
,,,,,,,,,,MC,75063.58488000001,
,,,,,,,,,,Cash,1530.0,Q122
,,,,,,,,,,Debt,14099.0,Q122
,,,,,,,,,,EV,87632.58488000001,
