Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,914,
,,,,,,,,Shares,445,Q325
,,,,,,,,MC,406730,
,,,,,,,,Cash,15284,Q325
,,,,,,,,Debt,5713,Q325
,,,,,,,,EV,397159,
