Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,122.67,
,,,,,,,,,,,Shares,421.445382,Q122
,,,,,,,,,,,MC,51698.70500994,
,,,,,,,,,,,Cash,3719.0,Q122
,,,,,,,,,,,Debt,11926.0,Q122
,,,,,,,,,,,EV,59905.70500994,
,,,,,,,,,,,,,
,,,,,,,,,,,Merging with Broadcom (AVGO),,
