Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,76.58,
,,,,,,,,Shares,1813.0,Q424
,,,,,,,,MC,138839.54,
,,,,,,,,Cash,42083.0,Q424
,,,,,,,,Debt,45127.0,Q424
,,,,,,,,EV,141883.54,
