Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52
,2005-06-10,,10740,3671,,,,,0.08295934683031955,0.07679967916583119,,,,,,,,,,,,,,,,,,14767,4237,,,,,0.11406523972470474,-0.025602111514351655,,,,,,2604,868,,,,,0.020114165656066305,0.038691663342640625,,,,
,2005-06-17,,10464,3484,,,,,0.0808274306547918,-0.025698324022346397,,,,,,,,,,,,,,,,,,14194,4091,,,,,0.10963919636029383,-0.03880273582989102,,,,,,2412,726,,,,,0.018631093533960034,-0.07373271889400923,,,,
,2005-06-24,,10902,3681,42080,129461,123110,,0.08421068893334673,0.04185779816513757,0.030665229744293088,0.4913830841186093,,,,,,,,,,,,,,,,14265,4145,58381,196521,209111,-0.0602072583460459,0.11018762407211438,0.00500211356911362,-0.04585941458152876,0.01696836091532905,,,,2441,736,9964,32006,45805,-0.30125532147145506,0.018855099219069835,0.012023217247097762,0.01476728791119264,0.13544770824464303,,
,2005-07-01,,11627,3932,,,,,0.06898208850733606,0.06650155934690893,,,,,,,,,,,,,,,,,,15451,4412,,,,,0.09166958368683663,0.08314055380301433,,,,,,2780,867,,,,,0.016493524215222693,0.13887750921753383,,,,
,2005-07-08,,10436,3461,,,,,0.06191597795326044,-0.10243398985120844,,,,,,,,,,,,,,,,,,14196,4114,,,,,0.08422376610046811,-0.0812245162125429,,,,,,2421,710,,,,,0.014363605080954725,-0.129136690647482,,,,
,2005-07-15,,11630,4012,,,,,0.06899988727447479,0.11441165197393643,,,,,,,,,,,,,,,,,,14394,4267,,,,,0.08539848473162426,0.01394759087066788,,,,,,2699,825,,,,,0.016012957502476995,0.11482858323007017,,,,
,2005-07-22,,11495,3709,,,,,0.06819894275323196,-0.011607910576096336,,,,,,,,,,,,,,,,,,14061,4162,,,,,0.08342282157922527,-0.023134639433097126,,,,,,2483,770,,,,,0.01473144626848847,-0.0800296406076324,,,,
,2005-07-29,,11227,3785,56415,,,,0.06660891955550545,-0.023314484558503712,0.3406606463878328,,,,,,,,,,,,,,,,,13868,4023,71970,,,,0.08227776755996702,-0.01372590854135547,0.2327640842054779,,,,,2571,740,12954,,,,0.015253543437891202,0.035440998791784084,0.30008028904054607,,,
,2005-08-05,,12048,4068,,,,,0.07147984882913777,0.07312728244410804,,,,,,,,,,,,,,,,,,15194,4506,,,,,0.09014482263528546,0.09561580617248344,,,,,,2657,812,,,,,0.015763774762534783,0.033450019447685664,,,,
,2005-08-12,,11885,4043,,,,,0.0705127824812668,-0.013529216467463523,,,,,,,,,,,,,,,,,,14202,4300,,,,,0.08425936363474557,-0.06528892984072665,,,,,,2681,908,,,,,0.01590616489964462,0.009032743695897683,,,,
,2005-08-19,,12067,4158,,,,,0.07159257435434972,0.015313420277661027,,,,,,,,,,,,,,,,,,13487,3969,,,,,0.08001732413334836,-0.05034502182791156,,,,,,2706,846,,,,,0.016054487959134032,0.00932487877657584,,,,
,2005-08-26,,11776,4119,47776,,,,0.06986609394189296,-0.024115355929394178,-0.1531330319950368,,,,,,,,,,,,,,,,,13644,4098,56527,,,,0.08094879294694188,0.011640839326759078,-0.21457551757676807,,,,,2719,858,10763,,,,0.016131615950068526,0.0048041389504804854,-0.16913694611702945,,,
,2005-09-02,,13202,4512,,,,,0.07832644125516906,0.12109375,,,,,,,,,,,,,,,,,,15156,4317,,,,,0.08991937158486156,0.1108179419525066,,,,,,2940,963,,,,,0.017442791795954933,0.08127988230967276,,,,
,2005-09-09,,12042,4156,,,,,0.0714442512948603,-0.0878654749280412,,,,,,,,,,,,,,,,,,13431,3904,,,,,0.07968508048009208,-0.1138163103721298,,,,,,2607,833,,,,,0.015467128643555957,-0.113265306122449,,,,
,2005-09-16,,13238,4675,,,,,0.07854002646083381,0.09931904999169583,,,,,,,,,,,,,,,,,,14051,4160,,,,,0.08336349235542952,0.046161864343682524,,,,,,2971,880,,,,,0.017626712389721806,0.1396240889911775,,,,
,2005-09-23,,12884,4580,,,,,0.07643977193846373,-0.026741199576975405,,,,,,,,,,,,,,,,,,13216,3983,,,,,0.07840950216848314,-0.05942637534695039,,,,,,2770,893,,,,,0.016434194991426926,-0.06765398855604177,,,,
,2005-09-30,,12994,4562,64360,168551,189395,-0.11005570368805939,0.07709239340021715,0.00853772120459495,0.34711989283322175,0.3019442148600737,,,,,,,,,,,,,,,,13884,4274,69738,198235,189395,0.046674938620343775,0.08237269431804024,0.05054479418886193,0.2337113237921702,0.008721714218836718,,,,2950,846,14238,37955,46893,-0.1906041413430576,0.0175021210197507,0.06498194945848379,0.32286537210814825,0.18587139911266637,,
,2005-10-07,,13936,4818,,,,,0.07554042627002884,0.07249499769124212,,,,,,,,,,,,,,,,,,14854,4336,,,,,0.08051646755274171,0.06986459233650244,,,,,,2980,911,,,,,0.01615316233386093,0.01016949152542379,,,,
,2005-10-14,,13247,4426,,,,,0.07180568504585763,-0.04944029850746268,,,,,,,,,,,,,,,,,,13193,3971,,,,,0.07151297673510983,-0.11182173152012931,,,,,,2901,882,,,,,0.015724940916285422,-0.026510067114093983,,,,
,2005-10-21,,13370,4785,,,,,0.07247240953144989,0.009285121159507748,,,,,,,,,,,,,,,,,,13422,3995,,,,,0.07275427679365148,0.017357689683923372,,,,,,2764,826,,,,,0.014982329090869669,-0.04722509479489834,,,,
,2005-10-28,,13296,4602,53849,,,,0.0720712907352399,-0.005534779356768937,-0.1633157240522063,,,,,,,,,,,,,,,,,12759,3663,54228,,,,0.06916046920058108,-0.049396513187304425,-0.22240385442656796,,,,,2936,937,11581,,,,0.01591465926584419,0.06222865412445722,-0.1866132883831999,,,
,2005-11-04,,14413,4984,,,,,0.07812601634830121,0.08401022864019247,,,,,,,,,,,,,,,,,,14537,4233,,,,,0.07879816135816656,0.13935261384121023,,,,,,2928,909,,,,,0.015871295071659332,-0.0027247956403270157,,,,
,2005-11-11,,13981,4973,,,,,0.07578434986231869,-0.02997294109484494,,,,,,,,,,,,,,,,,,13175,3912,,,,,0.07141540729819389,-0.09369195845084954,,,,,,2961,984,,,,,0.016050172372671884,0.01127049180327866,,,,
,2005-11-18,,14673,5083,,,,,0.07953535265930921,0.04949574422430447,,,,,,,,,,,,,,,,,,13028,3882,,,,,0.07061859023004705,-0.011157495256166938,,,,,,2950,870,,,,,0.0159905466056677,-0.0037149611617697254,,,,
,2005-11-25,,12272,4168,55339,,,,0.06652067387957764,-0.16363388536768209,0.02766996601608196,,,,,,,,,,,,,,,,,11417,3352,52157,,,,0.06188612562607056,-0.12365673933067245,-0.038190602640702176,,,,,2679,817,11518,,,,0.014521584527655515,-0.09186440677966101,-0.005439944737069324,,,
,2005-12-02,,15906,5192,,,,,0.08621885908805099,0.29612125162972625,,,,,,,,,,,,,,,,,,14524,4109,,,,,0.07872769454261616,0.2721380397652624,,,,,,3149,955,,,,,0.01706923093601613,0.17543859649122817,,,,
,2005-12-09,,15363,5369,,,,,0.08327551440775352,-0.034138061109015516,,,,,,,,,,,,,,,,,,13467,3905,,,,,0.07299820038594133,-0.07277609473974112,,,,,,3069,919,,,,,0.016635588994167515,-0.025404890441409922,,,,
,2005-12-16,,15177,5166,,,,,0.08226729689295549,-0.012107010349541092,,,,,,,,,,,,,,,,,,13157,3956,,,,,0.07131783786127795,-0.023019232197222794,,,,,,3005,915,,,,,0.016288675440688623,-0.020853698273053167,,,,
,2005-12-23,,15083,5161,,,,,0.08175776761128337,-0.006193582394412589,,,,,,,,,,,,,,,,,,13166,3853,,,,,0.07136662257973592,0.0006840465151629616,,,,,,3144,940,,,,,0.017042128314650594,0.046256239600665605,,,,
,2005-12-30,,13767,4480,75296,184484,191100,-0.03462061747776035,0.07462435766787363,-0.08725054697341372,0.3606317425323913,0.09452925227379261,,,,,,,,,,,,,,,,12382,3643,66696,173081,182400,-0.05109100877192985,0.06711693154961948,-0.05954731885158737,0.2787545295933431,-0.12688980250712534,,,,2858,821,15225,38324,51900,-0.2615799614643546,0.015491858372541792,-0.09096692111959293,0.32184407015106786,0.00972203925701498,,
,2006-01-06,,14131,4742,,,,,0.06884975931086901,0.026440037771482627,,,,1.4452327392282402,,,,,,,,,,,,,,12088,3625,,,,,0.058895753347235485,-0.023744144726215444,,,,-0.29318208396678747,,2820,790,,,,,0.01373974391456023,-0.013296011196641033,,,,0.3152985074626866
,2006-01-13,,15610,5654,,,,,0.0760558164915905,0.10466350576746164,,,,1.4598172076898832,,,,,,,,,,,,,,12438,3977,,,,,0.06060104071251778,0.02895433487756449,,,,-0.2523892528701088,,3161,955,,,,,0.015401181033306698,0.12092198581560276,,,,0.35723486474881927
,2006-01-20,,14929,5441,,,,,0.07273781450371265,-0.04362588084561181,,,,1.3924679487179485,,,,,,,,,,,,,,12210,3867,,,,,0.059490167800276744,-0.018330921369995146,,,,-0.21930946291560105,,2897,868,,,,,0.014114907134922337,-0.08351787409047773,,,,0.30085316569375853
,2006-01-27,,14597,5348,59267,,,,0.07112022763150201,-0.022238596021166845,-0.2128798342541437,,,1.2829214888958398,,,,,,,,,,,,,,11936,3862,48672,,,,0.05815517140574146,-0.022440622440622393,-0.2702410939186758,,,-0.2385812707323297,,2974,895,11852,,,,0.014490070355284441,0.026579219882637117,-0.2215435139573071,,,0.34997730367680435
,2006-02-03,,15766,5773,,,,,0.0768158874315449,0.0800849489621156,,,,1.2407617964752702,,,,,,,,,,,,,,12392,3909,,,,,0.06037691723022354,0.038203753351206515,,,,-0.31592602815346393,,2892,858,,,,,0.014090545886846875,-0.02757229320780097,,,,0.21410579345088165
,2006-02-10,,15493,5558,,,,,0.0754857632866247,-0.017315742737536444,,,,1.1944759206798867,,,,,,,,,,,,,,12323,3900,,,,,0.06004073200678217,-0.005568108457069121,,,,-0.21897578907339332,,3019,936,,,,,0.014709321587963595,0.04391424619640394,,,,0.3722727272727273
,2006-02-17,,15956,5636,,,,,0.07774161485841243,0.029884463951461937,,,,1.205695327619574,,,,,,,,,,,,,,11763,3719,,,,,0.05731227222233049,-0.04544347967215778,,,,-0.23368078175895768,,2990,909,,,,,0.014568026349125919,-0.009605829744948613,,,,0.2437603993344426
,2006-02-24,,15310,5319,62525,,,,0.07459414160706282,-0.040486337427926844,0.05497156933875513,,,1.1391644543803268,,,,,,,,,,,,,,11640,3493,48118,,,,0.056712985519674144,-0.01045651619484822,-0.011382314266929705,,,-0.24317295188556565,,3111,916,12012,,,,0.015157568552552084,0.040468227424749204,0.013499831252109296,,,0.2797202797202798
,2006-03-03,,17152,5846,,,,,0.08356882539806279,0.12031352057478761,,,,0.9817446562680532,,,,,,,,,,,,,,13250,3936,,,,,0.06455730739997272,0.1383161512027491,,,,-0.24975935677481453,,3110,1024,,,,,0.015152696302936992,-0.00032144005143042165,,,,0.1874761359297441
,2006-03-10,,16849,5837,,,,,0.08209253376468983,-0.017665578358208922,,,0.007703837413573611,1.00990099009901,,,,,,,,,,,,,,12388,3907,,,,,0.06035742823176317,-0.06505660377358491,,,-0.6246265221902376,-0.22473246135552916,,3134,953,,,,,0.015269630293699207,0.007717041800643143,,,-0.3771324863883847,0.33589087809036666
,2006-03-17,,16419,5684,,,,,0.07999746643020016,-0.02552080242150867,,,,1.0003654970760234,,,,,,,,,,,,,,11739,3618,,,,,0.05719533823156828,-0.05238940910558609,,,,-0.22468793342579751,,2990,943,,,,,0.014568026349125919,-0.04594767070835992,,,,0.24947764312578347
,2006-03-24,,16242,5711,,,,,0.07913507824832881,-0.010780193678055938,,,,0.9535722877074813,,,,,,,,,,,,,,11435,3519,,,,,0.055714174348580225,-0.02589658403611894,,,,-0.22647635797875942,,3130,949,,,,,0.015250141295238837,0.04682274247491636,,,,0.24701195219123506
,2006-03-31,,16790,5817,83452,205244,248946,-0.17554811083528155,0.08180507103739938,0.033739687230636584,0.33469812075169925,0.11253008390971564,,0.8755585344057193,,,,,,,,,,,,,,11611,3388,60423,157213,191775,-0.18022161387042102,0.056571690280836466,0.015391342369917016,0.25572550812585737,-0.09167961821343762,,-0.2574187771808647,,3017,981,15381,39245,52665,-0.25481819044906484,0.01469957708873341,-0.036102236421725276,0.2804695304695304,0.02403193821104277,,0.277307366638442
,2006-04-07,,17444,5766,,,,,0.07357636648150256,0.03895175699821318,,,,0.9031202269255947,,,,,,,,,,,,,,12350,3609,,,,,0.05209058278184801,0.06364654207217302,,,,-0.23453576298500067,,3137,913,,,,,0.013231429812684796,0.03977461054027187,,,,0.30165975103734444
,2006-04-14,,17044,5795,,,,,0.07188922209990425,-0.022930520522815856,,,0.9065320235167826,0.8309163175421634,,,,,,,,,,,,,,11674,3439,,,,,0.04923930877694686,-0.054736842105263195,,,-0.23558715315584589,-0.22328675981370594,,3229,944,,,,,0.013619473020452407,0.029327382849856587,,,0.2611470734688335,0.26976012583562725
,2006-04-21,,17347,5911,,,,,0.07316723396896498,0.01777751701478536,,,,0.8348847048868204,,,,,,,,,,,,,,11226,3303,,,,,0.04734970706955675,-0.038375878019530574,,,,-0.2492476426135224,,2984,917,,,,,0.012586097086723438,-0.07587488386497365,,,,0.22646937936703648
,2006-04-28,,17451,5979,69286,,,,0.07360589150818055,0.005995272957860065,-0.16975027560753486,,,0.8042803970223324,,,,,,,,,,,,,,11740,3530,46990,,,,0.049517687599910584,0.04578656689827176,-0.2223160054945964,,,-0.2276315789473684,,3129,929,12479,,,,0.013197686925052828,0.04859249329758719,-0.1886743384695403,,,0.26424242424242417
,2006-05-05,,18955,6324,,,,,0.07994955438299021,0.08618417282677204,,,,0.8335267943509383,,,,,,,,,,,,,,12912,3814,,,,,0.05446102063799365,0.09982964224872237,,,,-0.2229176697159364,,3146,910,,,,,0.013269390561270758,0.005433045701502159,,,,0.24841269841269842
,2006-05-12,,17564,5947,,,,,0.07408250979598206,-0.07338433131099975,,,0.6284775866607157,0.7707430184494404,,,,,,,,,,,,,,11433,3233,,,,,0.04822280428703388,-0.11454460966542745,,,-0.3171782249891415,-0.23611946281820007,,3079,908,,,,,0.012986793877353039,-0.02129688493324855,,,0.13937029307685322,0.28613199665831246
,2006-05-19,,18219,6094,,,,,0.07684520872084931,0.03729218856752459,,,,0.7971000197277569,,,,,,,,,,,,,,11373,3297,,,,,0.04796973262979413,-0.005247966413014948,,,,-0.22044005757762697,,3147,910,,,,,0.013273608422224753,0.022085092562520225,,,,0.31398747390396653
,2006-05-26,,18274,6058,73012,,,,0.07707719107331908,0.0030188264998078918,0.05377709782640072,,,0.7515575577494489,,,,,,,,,,,,,,11617,3349,47335,,,,0.048998890702569096,0.021454321638969542,0.007341987656948268,,,-0.22630702630702626,,3263,975,12635,,,,0.013762880292888264,0.0368605020654591,0.012501001682827084,,,0.30000000000000004
,2006-06-02,,18302,5863,,,,,0.07719529118003096,0.001532231585859689,,,,0.8349709244034489,,,,,,,,,,,,,,11694,3393,,,,,0.04932366599602678,0.006628217267797165,,,,-0.22837347410095676,,3054,850,,,,,0.012881347353503145,-0.06405148636224334,,,,0.21818907060231352
,2006-06-09,,18963,6251,,,,,0.07998329727062217,0.0361162714457437,,,-0.11936121966517099,0.7656424581005588,,,,,,,,,,,,,,12213,3707,,,,,0.05151273583115059,0.044381734222678215,,,-0.6041164860163255,-0.17295320647389445,,3226,943,,,,,0.01360681943759042,0.056319580877537634,,,-0.3613203255320224,0.23886328725038397
,2006-06-16,,18834,6131,,,,,0.07943919320755671,-0.006802721088435382,,,,0.7998853211009174,,,,,,,,,,,,,,11368,3449,,,,,0.047948643325024146,-0.06918856955702934,,,,-0.1990982105114837,,3093,941,,,,,0.01304584393070898,-0.041227526348419086,,,,0.28233830845771135
,2006-06-23,,19007,6267,,,,,0.08016888315259799,0.009185515556971335,,,,0.7434415703540636,,,,,,,,,,,,,,11740,3561,,,,,0.049517687599910584,0.03272343420126678,,,,-0.17700665965650197,,3175,965,,,,,0.013391708528936635,0.026511477529906236,,,,0.3006964358869315
,2006-06-30,,19683,6340,94789,237087,299255,-0.20774256069238606,0.08302015715749915,0.03556584416267694,0.29826603845943134,0.15514704449338357,,0.6928700438634214,,,,,,,,,,,,,,12076,3576,59091,153416,167441,-0.08376084710435316,0.050934888880453166,0.028620102214650833,0.24835745220238725,-0.02415194672196319,,-0.21843246391819304,,3278,1019,15826,40940,56844,-0.27978326648370977,0.013826148207198201,0.032440944881889866,0.25255243371586866,0.04319021531405265,,0.17913669064748206
,2006-07-07,,18298,5849,,,,,0.07538572458543619,-0.07036528984402779,,,,0.7533537753928707,,,,,,,,,,,,,,11271,3152,,,,,0.04643526624781131,-0.06666114607485918,,,,-0.2060439560439561,,3062,851,,,,,0.012615099392316408,-0.06589383770591828,,,,0.2647666253614209
,2006-07-14,,19728,6555,,,,,0.08127716551653105,0.07815061755383113,,,0.7353165135286055,0.6963026655202063,,,,,,,,,,,,,,11671,3437,,,,,0.04808322175301267,0.03548930884571022,,,-0.19809591027303208,-0.18917604557454493,,3270,977,,,,,0.013472036255021115,0.06792945787067284,,,0.23758617680425864,0.21155983697665803
,2006-07-21,,19199,6193,,,,,0.07909774436090225,-0.026814679643146766,,,,0.6702044367116138,,354,354,,,,,0.0014584406221032032,,,,,,11131,3346,,,,,0.04585848182099083,-0.04626852883214805,,,,-0.20837778251902428,,3116,944,,,,,0.01283757338551859,-0.04709480122324161,,,,0.25493354812726543
,2006-07-28,,18906,6042,76131,,,,0.07789061695334226,-0.015261211521433449,-0.19683718574940134,,,0.683976128974793,,1062,1060,1416,,,,0.00437532186630961,2,,,,,11365,3369,45438,,,,0.04682253579153363,0.021022369957775622,-0.23105041376859425,,,-0.18048745312950676,,3089,901,12537,,,,0.012726336388917498,-0.008664955070603386,-0.2078225704536838,,,0.20147802411513038
,2006-08-04,,19383,6139,,,,,0.07985580389329489,0.025230085687083514,,,,0.6088147410358566,,1339,1329,,,,,0.005516531053661551,0.26082862523540484,,,,,11895,3460,,,,,0.04900607683592543,0.04663440387153539,,,,-0.217125180992497,,3225,941,,,,,0.01328664126068596,0.04402719326642934,,,,0.21377493413624382
,2006-08-11,,19305,6160,,,,,0.07953445256978062,-0.004024144869215318,,,0.45882081945657505,0.6243163651661758,,1891,1852,,,,,0.007790709650839427,0.41224794622852867,,,,,11385,3321,,,,,0.0469049335667937,-0.04287515762925598,,,-0.28976551981758325,-0.1983523447401775,,3272,931,,,,,0.01348027603254712,0.014573643410852766,,,0.0718050343635368,0.22044013427825448
,2006-08-18,,18605,5872,,,,,0.07665053043567824,-0.036260036260036266,,,,0.5418082373415098,,2201,2037,,,,,0.009067875167370482,0.16393442622950816,,,,,11249,3353,,,,,0.04634462869502524,-0.01194554238032497,,,,-0.16593756951138128,,3228,988,,,,,0.013299000926974973,-0.01344743276283622,,,,0.19290465631929044
,2006-08-25,,18572,5695,75865,,,,0.07651457410649913,-0.0017737167428111267,-0.0034939774861751927,,,0.5771059782608696,,2801,2299,8232,,,,0.01153980842517252,0.27260336210813274,4.813559322033898,,,,11296,3353,45825,,,,0.046538263466886394,0.004178149168815093,0.00851710022448171,,,-0.17209029610085014,,3158,983,12883,,,,0.013010608713564733,-0.021685254027261514,0.027598309005344213,,,0.1614564178006621
,2006-09-01,,19053,5841,,,,,0.07849624060150376,0.025899203101443113,,,,0.44319042569307676,,3022,2235,,,,,0.012450303841796271,0.07890039271688676,,,,,11955,3454,,,,,0.04925327016170564,0.05833923512747874,,,,-0.21120348376880438,,3214,964,,,,,0.013241322484292923,0.017732742241925337,,,,0.09319727891156471
,2006-09-08,,17536,5260,,,,,0.0722463693480276,-0.07962000734792418,,,0.48564243418705866,0.45623650556385975,,3227,2193,,,,,0.013294881038211968,0.06783587028457982,,,,,10836,3085,,,,,0.04464311463590483,-0.0936010037641154,,,-0.19372747792341505,-0.19320973866428415,,3309,910,,,,,0.013632711916778248,0.029558182949595446,,,0.1795528178872845,0.2692750287686996
