Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,Indication,,,,,,,Price,1.27,
,CLS-AX (axitinib),AMD,,,,,,,Shares,74.745572,Q224
,,,,,,,,,MC,94.92687644,
,,,,,,,,,Cash,29.36,Q224
,,,,,,,,,Debt,0.0,Q224
,,,,,,,,,EV,65.56687644,
,,,,,,,,,,,
,,,,,,,,,,,
,n=60 vs 2mg Eylea,,,,,,,,,,
