Main,Unnamed: 1,Unnamed: 2
,Brand,"Vyalev, fka ABBV-951"
,Generic,"foscarbidopa, foslevodopa"
,Administration,subcutaneous 24-hour
,Indication,Parkinson's
,Regulatory,FDA approval 10/17/2024
