Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Brand,Indication,Administration,MOA,Phase,Economics,,,,Price,38.0,
,JNJ-2113 (icotrokinra),"Psoriasis, UC",Oral,IL-23R,III,JNJ,,,,Shares,58.904585,Q224
,rusfertide,PV,subcutaneous,Hepcidin mimetic,,,,,,MC,2238.37423,
,,,,,,,,,,Cash,595.444,Q224
,,,,,,,,,,Debt,0.0,Q224
,,,,,,,,,,EV,1642.93023,
