Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,201.46,
,,,,,,,,,,,Shares,1073.290505,Q424
,,,,,,,,,,,MC,216225.1051373,
,,,,,,,,,,,Cash,52342.0,Q424
,,,,,,,,,,,Debt,17234.0,Q424
,,,,,,,,,,,EV,181117.1051373,
