Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,Name,Ticker,Price,MC
x,Hilton,HLT,,
x,Royal Caribbean Cruises,RCL,,
x,Anta Sports Products,2020 HK,,
x,Las Vegas Sands,LVS,,
x,Galaxy Entertainment,27 HK,,
x,Carnival Corp,CCL US,,
x,Carnival plc,CCL LN,,
x,Aristocrat,ALL AU,,
x,Viking,VIK,,
