Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Name,Indication,MOA,,,,,Price,9.34,
,ACR-368 (prexasertib),Ovarian,CHK1/CHK2,,,,,Shares,30.972163,Q224
,ACR-2316,,WEE1,,,,,MC,289.28000241999996,
,,,,,,,,Cash,220.43200000000002,Q224
,,,,,,,,Debt,0.0,Q224
,,,,,,,,EV,68.84800241999994,
