Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
,,,,,,,,Price ADR,13.04
,,,,,,,,Price EUR,11.85
,,,,,,,,Shares,3024.45
,,,,,,,,MC EUR,35839.7325
,,,,,,,,Cash,55293.0
,,,,,,,,Debt,32174.0
,,,,,,,,EV,12720.732499999998
,,,,,,,,,
,,,,,,,,,
,,,,,,,,1/16/21: Peugeot merger.,
