Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
,,,,,,
,,Gates,Fidelity,Final POS,,
,,800,0.995,0.018132788524664253,,Factors 15 into 3 and 5
,,1600,0.999,0.2017349576971582,,
,,3200,0.9999,0.7261374180074991,,
,,30000,0.99999,0.740817109448943,,
