Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,66.0,
,,,,,,,,Shares,307.789215,Q224
,,,,,,,,MC,20314.088190000002,
,,,,,,,,Cash,7958.561,Q224
,,,,,,,,Debt,0.0,Q224
,,,,,,,,EV,12355.527190000003,
