Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price EUR,51.3,
,,,,,,,,,,,Shares,206.29916,Q224
,,,,,,,,,,,MC EUR,10583.146907999999,
,,,,,,,,,,,Cash EUR,0.0,Q224
,,,,,,,,,,,Debt EUR,1469.4,Q224
,,,,,,,,,,,EV EUR,12052.546907999998,
