Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,Price,103,
,,,,,,,,,Shares,8016,Q325
,,,,,,,,,MC,825648,
,,,,,,,,,Cash,9431,Q325
,,,,,,,,,Debt,43488,Q325
,,,,,,,,,EV,859705,
