Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,,,,,,,Price,304,
,,,,,,,,Shares,409,Q125
,,,,,,,,MC,124336,
,,,,,,,,Cash,2913,Q125
,,,,,,,,Debt,2992,Q125
,,,,,,,,EV,124415,
