Main,Unnamed: 1,Unnamed: 2
,Brand,LY3372993
,Generic,remternetug
,Indication,Alzheimer's
,MOA,N3pG-amyloid-beta mab or N3pH
,Clinical Trials,
,,"Phase III ""TRAILRUNNER-ALZ 1"" n=1667 Alzheimer's - NCT05463731"
,,
,,
,,
,,Phase I MAD - NCT04451408
,,6 month treated resulted in 75% of patients having amyloid removal vs. 18 months for donanemab
