Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,Price,3.32,
,1H revs: 390.8m,,,,,,,,Shares,177.242377,Q224
,EBITDA: 0.5m/33.9m,,,,,,,,MC,588.44469164,
,,,,,,,,,Cash,298.9,Q224
,,,,,,,,,Debt,45.3,Q224
,,,,,,,,,EV,334.84469164,
