Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
,Apligraf,"Bioengineered living cell therapy that contains two living cell types, keratinocytes, and fibroblasts, that produce a broad spectrum of cytokines and growth factors",VLUs; DFUs,,,,Price,2.86,
,Dermagraft,,,,,,Shares,132.575002,Q224
,PuraPly,,,,,,MC,379.16450572,
,,,,,,,Cash,90.477,Q224
,,,,,,,Debt,63.489000000000004,Q224
,,,,,,,EV,352.17650572,
