Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,Beauty,"Head & Shoulders, Herbal Essences, Pantene, Olay, Old Spice, SK-II, Native",,,,,,,,,Price,159,
,Grooming,"Gillette, Venus, Braun",,,,,,,,,Shares,2437,Q325
,Health Care,"Crest, Oral-B, Metamucil, Vicks, Pepto Bismol",,,,,,,,,MC,387483,
,Fabric,"Tide, Cascade, Dawn, Febreze, Mr. Clean, Swiffer, Downy",,,,,,,,,Cash,11171,Q325
,"Baby, Feminine & Family","Tampax, Always, Bounty, Charmin, Puffs, Pampers",,,,,,,,,Debt,35946,Q325
,,,,,,,,,,,EV,412258,
