Main,Unnamed: 1,Unnamed: 2
,Brand,RG6058
,Generic,tiragolumab
,Indication,NSCLC
,MOA,TIGIT
,Clinical Trials,
,,"Phase III ""SKYSCRAPER-01"" n=534 1L PD-L1-high NSCLC vs. Tecentriq monotherapy"
,,failed
,,
,,
,,
,,"Phase III ""SKYSCRAPER-06"" NSCLC"
,,failed to meet PFS
