Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,Texas,60 mile long pipeline on shallow shelf of Texas,,,,,,Price,167.0,
,Oklahoma,,,,,,,Shares,1.751771,Q224
,,,,,,,,MC,292.545757,
,"West Virginia 30,000 acre royalty",,,,,,,Cash,2.015,Q224
,,,,,,,,Debt,0.0,Q224
,Alabama ,"33% interest in 138,000 sqft retail shopping center",,,,,,EV,290.530757,
,,,,,,,,,,
,,,,,,,,Founded,1973.0,
