Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,,,,,,,,,Price,6.0,
,,,,,,,,,Shares,146.809007,Q224
,,,,,,,,,MC,880.854042,
,,,,,,,,,Cash,69.037,Q224
,,,,,,,,,Debt,18.249,Q224
,,,,,,,,,EV,830.066042,
