Main,Unnamed: 1,Unnamed: 2,Unnamed: 3
,,2023.0,2024.0
,Ads,107.322024,109.128471
,Subscription,18.080467,26.907098
,Affiliate,2.41,26.661
,Other,1.027,2.308
,Product,6.436,6.01
,Revenue,135.275491,171.014569
