Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Date,,Change,,,,
2025-01-15 00:00:00,9.3,0.7400000000000002,,596.8,2021-11-09 00:00:00,
2025-01-14 00:00:00,8.56,-0.29999999999999893,,,,
2025-01-13 00:00:00,8.86,-0.9199999999999999,,,,
2025-01-10 00:00:00,9.78,-1.33,,,,
2025-01-08 00:00:00,11.11,-0.08999999999999986,,,,
2025-01-07 00:00:00,11.2,-0.45000000000000107,,,,
2025-01-06 00:00:00,11.65,0.11000000000000121,,,,
2025-01-03 00:00:00,11.54,1.3199999999999985,,,,
2025-01-02 00:00:00,10.22,0.40000000000000036,,,,
2024-12-31 00:00:00,9.82,0.3800000000000008,,,,
2024-12-30 00:00:00,9.44,-0.22000000000000064,,,,
2024-12-27 00:00:00,9.66,-0.5600000000000005,,,,
2024-12-26 00:00:00,10.22,0.8500000000000014,,,,
2024-12-24 00:00:00,9.37,-0.09000000000000163,,,,
2024-12-23 00:00:00,9.46,-0.6199999999999992,,,,
2024-12-20 00:00:00,10.08,1.3399999999999999,,,,
2024-12-19 00:00:00,8.74,-0.049999999999998934,,,,
2024-12-18 00:00:00,8.79,-0.8200000000000003,,,,
2024-12-17 00:00:00,9.61,0.17999999999999972,,,,
2024-12-16 00:00:00,9.43,-0.009999999999999787,,,,
2024-12-13 00:00:00,9.44,-0.8900000000000006,,,,
2024-12-12 00:00:00,10.33,-0.3699999999999992,,,,
2024-12-11 00:00:00,10.7,-0.33000000000000007,,,,
2024-12-10 00:00:00,11.03,0.33000000000000007,,,,
2024-12-09 00:00:00,10.7,-0.9600000000000009,,,,
2024-12-06 00:00:00,11.66,1.9900000000000002,,,,
2024-12-05 00:00:00,9.67,-0.7400000000000002,,,,
2024-12-04 00:00:00,10.41,0.6799999999999997,,,,
2024-12-03 00:00:00,9.73,0.120000000000001,,,,
2024-12-02 00:00:00,9.61,0.9100000000000001,,,,
2024-11-29 00:00:00,8.7,0.4399999999999995,,,,
2024-11-27 00:00:00,8.26,0.3099999999999996,,,,
2024-11-26 00:00:00,7.95,-0.1900000000000004,,,,
2024-11-25 00:00:00,8.14,0.9600000000000009,,,,
2024-11-22 00:00:00,7.18,0.5899999999999999,,,,
2024-11-21 00:00:00,6.59,0.22999999999999954,,,,
2024-11-20 00:00:00,6.36,-0.08999999999999986,,,,
2024-11-19 00:00:00,6.45,0.1200000000000001,,,,
2024-11-18 00:00:00,6.33,-0.040000000000000036,,,,
2024-11-15 00:00:00,6.37,-0.9399999999999995,,,,
2024-11-14 00:00:00,7.31,-1.29,,,,
2024-11-13 00:00:00,8.6,0.20999999999999908,,,,
2024-11-12 00:00:00,8.39,-0.3699999999999992,,,,
2024-11-11 00:00:00,8.76,0.2699999999999996,,,,
2024-11-08 00:00:00,8.49,0.10999999999999943,,,,
2024-11-07 00:00:00,8.38,0.07000000000000028,,,,
2024-11-06 00:00:00,8.31,0.3200000000000003,,,,
2024-11-05 00:00:00,7.99,0.3600000000000003,,,,
2024-11-04 00:00:00,7.63,-0.1200000000000001,,,,
2024-11-01 00:00:00,7.75,0.1299999999999999,,,,
2024-10-31 00:00:00,7.62,-0.21999999999999975,,,,
2024-10-30 00:00:00,7.84,-0.16999999999999993,,,,
2024-10-29 00:00:00,8.01,-0.2599999999999998,,,,
2024-10-28 00:00:00,8.27,0.10999999999999943,,,,
2024-10-25 00:00:00,8.16,0.21999999999999975,,,,
2024-10-24 00:00:00,7.94,-1.1100000000000003,,,,
2024-10-23 00:00:00,9.05,-0.33000000000000007,,,,
2024-10-22 00:00:00,9.38,0.46000000000000085,,,,
2024-10-21 00:00:00,8.92,0.03999999999999915,,,,
2024-10-18 00:00:00,8.88,0.5,,,,
2024-10-17 00:00:00,8.38,0.11000000000000121,,,,
2024-10-16 00:00:00,8.27,0.47999999999999954,,,,
2024-10-15 00:00:00,7.79,0.5099999999999998,,,,
2024-10-14 00:00:00,7.28,-0.04999999999999982,,,,
2024-10-11 00:00:00,7.33,0.15000000000000036,,,,
2024-10-10 00:00:00,7.18,-0.7300000000000004,,,,
2024-10-09 00:00:00,7.91,-0.4299999999999997,,,,
2024-10-08 00:00:00,8.34,-0.019999999999999574,,,,
2024-10-07 00:00:00,8.36,0.02999999999999936,,,,
2024-10-04 00:00:00,8.33,0.21000000000000085,,,,
2024-10-03 00:00:00,8.12,0.40999999999999925,,,,
2024-10-02 00:00:00,7.71,0.11000000000000032,,,,
2024-10-01 00:00:00,7.6,-0.5500000000000007,,,,
2024-09-30 00:00:00,8.15,0.0600000000000005,,,,
2024-09-27 00:00:00,8.09,0.3899999999999997,,,,
2024-09-26 00:00:00,7.7,-0.05999999999999961,,,,
2024-09-25 00:00:00,7.76,-0.3100000000000005,,,,
2024-09-24 00:00:00,8.07,0.2400000000000002,,,,
2024-09-23 00:00:00,7.83,-0.17999999999999972,,,,
2024-09-20 00:00:00,8.01,-0.3000000000000007,,,,
2024-09-19 00:00:00,8.31,0.9000000000000004,,,,
2024-09-18 00:00:00,7.41,0.6000000000000005,,,,
2024-09-17 00:00:00,6.81,0.5799999999999992,,,,
2024-09-16 00:00:00,6.23,-0.08999999999999986,,,,
2024-09-13 00:00:00,6.32,0.05000000000000071,,,,
2024-09-12 00:00:00,6.27,0.02999999999999936,,,,
2024-09-11 00:00:00,6.24,0.3600000000000003,,,,
2024-09-10 00:00:00,5.88,0.5199999999999996,,,,
2024-09-09 00:00:00,5.36,-0.29000000000000004,,,,
2024-09-06 00:00:00,5.65,-0.4899999999999993,,,,
2024-09-05 00:00:00,6.14,-0.10000000000000053,,,,
2024-09-04 00:00:00,6.24,0.14000000000000057,,,,
2024-09-03 00:00:00,6.1,-0.5900000000000007,,,,
2024-08-30 00:00:00,6.69,-0.39999999999999947,,,,
2024-08-29 00:00:00,7.09,0.009999999999999787,,,,
2024-08-28 00:00:00,7.08,-0.4500000000000002,,,,
2024-08-27 00:00:00,7.53,-0.34999999999999964,,,,
2024-08-26 00:00:00,7.88,-0.27000000000000046,,,,
2024-08-23 00:00:00,8.15,-0.15000000000000036,,,,
2024-08-22 00:00:00,8.3,-1.0099999999999998,,,,
2024-08-21 00:00:00,9.31,1.6000000000000005,,,,
2024-08-20 00:00:00,7.71,-1.6499999999999995,,,,
2024-08-19 00:00:00,9.36,0.47999999999999865,,,,
2024-08-16 00:00:00,8.88,-1.3199999999999985,,,,
2024-08-15 00:00:00,10.2,0.5199999999999996,,,,
2024-08-14 00:00:00,9.68,-1.5600000000000005,,,,
2024-08-13 00:00:00,11.24,0.7599999999999998,,,,
2024-08-12 00:00:00,10.48,-0.3200000000000003,,,,
2024-08-09 00:00:00,10.8,-0.6399999999999988,,,,
2024-08-08 00:00:00,11.44,0.47999999999999865,,,,
2024-08-07 00:00:00,10.96,-0.5599999999999987,,,,
2024-08-06 00:00:00,11.52,-0.6400000000000006,,,,
2024-08-05 00:00:00,12.16,-0.4399999999999995,,,,
2024-08-02 00:00:00,12.6,-2.200000000000001,,,,
2024-08-01 00:00:00,14.8,-0.3999999999999986,,,,
2024-07-31 00:00:00,15.2,0.5999999999999996,,,,
2024-07-30 00:00:00,14.6,0.03999999999999915,,,,
2024-07-29 00:00:00,14.56,-0.2400000000000002,,,,
2024-07-26 00:00:00,14.8,1.3200000000000003,,,,
2024-07-25 00:00:00,13.48,1.3600000000000012,,,,
2024-07-24 00:00:00,12.12,0.08000000000000007,,,,
2024-07-23 00:00:00,12.04,0.5999999999999996,,,,
2024-07-22 00:00:00,11.44,0.2400000000000002,,,,
2024-07-19 00:00:00,11.2,-0.9199999999999999,,,,
2024-07-18 00:00:00,12.12,-1.1600000000000001,,,,
