Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Name,Indication,MOA,Phase,,,,,,Price,1.02,
,vidofludimus,RMS,DHODH inhibitor,III,,,,,,Shares,101.27258,Q324
,IMU-856,,,,,,,,,MC,103.2980316,
,,,,,,,,,,Cash,59.1,Q324
,,,,,,,,,,Debt,0.0,Q324
,,,,,,,,,,EV,44.1980316,
