UTC Date,PFE,NVO,LLY,NVS,AMGN,MRK,GSK,SNY,BMY,AZN,PFE LN,NVO LN,LLY LN,NVS LN,AMGN LN,MRK LN,GSK LN,SNY LN,BMY LN,AZN LN,PFE-NVO,PFE-LLY,PFE-NVS,PFE-AMGN,PFE-MRK,PFE-GSK,PFE-SNY,PFE-BMY,PFE-AZN,NVO-LLY,NVO-NVS,NVO-AMGN,NVO-MRK,NVO-GSK,NVO-SNY,NVO-BMY,NVO-AZN,LLY-NVS,LLY-AMGN,LLY-MRK,LLY-GSK,LLY-SNY,LLY-BMY,LLY-AZN,NVS-AMGN,NVS-MRK,NVS-GSK,NVS-SNY,NVS-BMY,NVS-AZN,AMGN-MRK,AMGN-GSK,AMGN-SNY,AMGN-BMY,AMGN-AZN,MRK-GSK,MRK-SNY,MRK-BMY,MRK-AMGN,GSK-SNY,GSK-BMY,GSK-AZN,SNY-BMY,SNY-AZN,BMY-AZN
"Wed, 20 Nov 2024 00:00:00 GMT",24.94,105.27,753.41,103.09,287.87,97.44,33.35,47.78,57.88,63.2,-0.00639490588584776,0.025398190605610403,0.031934965618976636,-0.001744524575019237,0.027897973545522706,0.009279373729239999,-0.0032929231970451854,-0.004593869010227393,-0.006028784085745414,-0.009448889197932396,-0.031793096491458166,-0.0383298715048244,-0.004650381310828523,-0.034292879431370465,-0.015674279615087758,-0.0031019826888025745,-0.0018010368756203668,-0.000366121800102346,0.0030539833120846365,-0.006536775013366233,0.02714271518062964,-0.0024997829399123032,0.016118816876370404,0.02869111380265559,0.029992059615837795,0.031426974691355816,0.0348470798035428,0.033679490193995874,0.00403699207345393,0.022655591889736638,0.03522788881602182,0.03652883462920403,0.03796374970472205,0.04138385481690903,-0.029642498120541944,-0.011023898304259237,0.0015483986220259484,0.002849344435208156,0.004284259510726177,0.007704364622913159,0.018618599816282708,0.031190896742567892,0.0324918425557501,0.03392675763126812,0.037346862743455105,0.012572296926285184,0.013873242739467391,0.015308157814985412,0.018728262927172397,0.0013009458131822077,0.0027358608887002285,0.006155966000887211,0.0014349150755180208,0.004855020187705003,0.0034201051121869825
"Tue, 19 Nov 2024 00:00:00 GMT",25.1,102.63,729.73,103.27,279.95,96.54,33.46,48.0,58.23,63.8,0.009607760055173163,0.027861908959127872,0.0034730598492743597,0.0022296553272690683,0.004259819224584178,-0.0002071465569291345,-0.006850361859783527,-0.0105689513492342,0.024864360121922856,0.006447070054669029,-0.018254148903954708,0.006134700205898803,0.0073781047279040946,0.0053479408305889846,0.009814906612102298,0.01645812191495669,0.02017671140440736,-0.015256600066749693,0.003160690000504134,0.024388849109853512,0.025632253631858802,0.023602089734543693,0.028069055516057005,0.0347122708189114,0.03843086030836207,0.0029975488372050163,0.021414838904458843,0.0012434045220052915,-0.0007867593753098185,0.003680206406203494,0.010323421709057886,0.01404201119850856,-0.021391300272648496,-0.002974010205394669,-0.00203016389731511,0.0024368018841982027,0.009080017187052595,0.012798606676503269,-0.022634704794653786,-0.004217414727399961,0.004466965781513313,0.011110181084367704,0.01482877057381838,-0.020604540897338677,-0.0021872508300848506,0.006643215302854392,0.010361804792305066,-0.02507150667885199,-0.006654216611598164,0.003718589489450674,-0.031714721981706384,-0.013297431914452556,-0.03543331147115705,-0.01701602140390323,0.018417290067253827
"Mon, 18 Nov 2024 00:00:00 GMT",24.86,99.81,727.2,103.04,278.76,96.56,33.69,48.51,56.8,63.39,0.002416432911628584,-0.019152160696123813,-0.025792117923788396,-0.00019408054403471453,-0.017248858396891012,0.0025924212165030994,0.010143285056828714,0.01119414674315249,0.0102637602487199,0.002527248225553306,0.021568593607752398,0.02820855083541698,0.0026105134556632984,0.019665291308519597,-0.00017598830487451558,-0.00772685214520013,-0.008777713831523905,-0.007847327337091318,-0.00011081531392472194,0.0066399572276645835,-0.018958080152089097,-0.0019033022992328008,-0.02174458191262691,-0.029295445752952527,-0.030346307439276302,-0.029415920944843715,-0.021679408921677117,-0.02559803737975368,-0.008543259526897384,-0.028384539140291494,-0.03593540298061711,-0.03698626466694088,-0.0360558781725083,-0.0283193661493417,0.017054777852856296,-0.002786501760537814,-0.010337365600863428,-0.011388227287187204,-0.010457840792754615,-0.0027213287695880203,-0.01984127961339411,-0.027392143453719726,-0.0284430051400435,-0.027512618645610915,-0.019776106622444316,-0.007550863840325614,-0.00860172552664939,-0.007671339032216801,6.517299094979364e-05,-0.0010508616863237757,-0.00012047519189118706,0.0076160368312754075,0.0009303864944325887,0.008666898517599183,0.007736512023166595
"Fri, 15 Nov 2024 00:00:00 GMT",24.8,101.74,746.2,103.06,283.61,96.31,33.35,47.97,56.22,63.23,-0.048021819913422664,-0.03458279523348973,-0.05225570970215384,-0.003293619174250584,-0.0425228849030264,-0.021062061775218882,-0.03070805208254207,0.00313185348379388,-0.039754188759424984,-0.028223593169033414,-0.013439024679932937,0.004233889788731175,-0.04472820073917208,-0.005498935010396264,-0.026959758138203782,-0.017313767830880594,-0.05115367339721654,-0.00826763115399768,-0.01979822674438925,0.017672914468664112,-0.03128917605923914,0.007940089669536674,-0.013520733458270845,-0.003874743150947657,-0.037714648717283604,0.005171393525935257,-0.006359202064456313,-0.048962090527903256,-0.009732824799127439,-0.031193647926934957,-0.02154765761961177,-0.055387563185947716,-0.012501520942728855,-0.024032116533120425,0.03922926572877582,0.0177684426009683,0.027414432908291486,-0.006425472658044464,0.0364605695851744,0.02492997399478283,-0.02146082312780752,-0.01181483282048433,-0.04565473838682028,-0.0027686961436014165,-0.014299291733992987,0.009645990307323188,-0.024193915259012762,0.018692126984206102,0.007161531393814532,-0.03383990556633595,0.009046136676882914,-0.002484458913508656,0.04288604224321886,0.031355446652827294,-0.01153059559039157
"Thu, 14 Nov 2024 00:00:00 GMT",26.02,105.32,786.23,103.4,295.93,98.36,34.39,47.82,58.5,65.04,-0.0265468755840857,-0.014984024397299933,-0.032016952144717364,-0.00443887634184403,-0.01844805151776279,-0.0014223308300514341,-0.020720165736166012,-0.03473070734315298,0.0015396461855928362,-0.0038364199589869617,-0.011562851186785768,0.005470076560631663,-0.02210799924224167,-0.00809882406632291,-0.025124544754034268,-0.005826709847919689,0.008183831759067277,-0.028086521769678536,-0.02271045562509874,0.01703292774741743,-0.010545148055455903,0.003464027120462858,-0.013561693567248498,0.0057361413388660795,0.019746682945853043,-0.01652367058289277,-0.011147604438312971,-0.027578075802873334,-0.013568900626954573,-0.03059462131466593,-0.011296786408551352,0.0027137551984356134,-0.0335565983303102,-0.028180532185730404,0.014009175175918761,-0.003016545511792596,0.016281289394321982,0.030291831001308948,-0.005978522527436867,-0.0006024563828570684,-0.017025720687711358,0.0022721142184032213,0.016282655825390187,-0.019987697703355626,-0.01461163155877583,0.01929783490611458,0.03330837651310154,-0.0029619770156442704,0.0024140891289355275,0.014010541606986966,-0.022259811921758847,-0.01688374577717905,-0.036270353528745816,-0.030894287384166018,0.005376066144579798
"Wed, 13 Nov 2024 00:00:00 GMT",26.72,106.91,811.81,103.86,301.44,98.5,35.11,49.51,58.41,65.29,0.020034690148824304,-0.0014020659398267415,-0.008646806436264242,-0.01015431658250009,0.008662678280397835,-0.0008118530991884938,-0.01160992794362856,-0.012644423356815688,-0.010389261462575494,0.0015328022620943174,0.021436756088651046,0.028681496585088548,0.030189006731324394,0.01137201186842647,0.0208465432480128,0.031644618092452864,0.03267911350563999,0.030423951611399797,0.018501887886729986,0.0072447404964375,0.008752250642673348,-0.010064744220224577,-0.0005902128406382477,0.010207862003801818,0.011242357416988947,0.008987195522748752,-0.002934868201921059,0.0015075101462358482,-0.017309484716662077,-0.007834953337075748,0.002963121507364318,0.0039976169205514465,0.0017424550263112522,-0.010179608698358558,-0.018816994862897923,-0.009342463483311596,0.00145561136112847,0.0024901067743155984,0.000234944880075404,-0.011687118844594408,0.009474531379586329,0.020272606224026393,0.021307101637213523,0.01905193974297333,0.007129876018303518,0.010798074844440066,0.011832570257627194,0.009577408363387,-0.002344655361282811,0.0010344954131871285,-0.001220666481053066,-0.013142730205722878,-0.0022551618942401944,-0.014177225618910005,-0.01192206372466981
"Tue, 12 Nov 2024 00:00:00 GMT",26.19,107.06,818.86,104.92,298.84,98.58,35.52,50.14,59.02,65.19,-0.0019073055562676962,-0.01878380464443016,-0.01644801811501727,-0.007122875454266458,-0.07405299616984712,-0.021575268677358067,-0.02309828585555901,-0.009527662386830648,-0.013463683687008586,0.006154812474581876,0.016876499088162463,0.014540712558749572,0.005215569897998762,0.07214569061357942,0.01966796312109037,0.021190980299291312,0.007620356830562952,0.01155637813074089,-0.008062118030849573,-0.0023357865294128914,-0.011660929190163701,0.055269191525416955,0.0027914640329279074,0.004314481211128849,-0.009256142257599511,-0.005320120957421574,-0.024938617119012036,-0.00932514266075081,0.05760497805482985,0.005127250562340799,0.00665026774054174,-0.00692035572818662,-0.0029843344280086823,-0.022602830589599145,0.06693012071558066,0.014452393223091609,0.01597541040129255,0.0024047869325641907,0.006340808232742128,-0.013277687928848335,-0.05247772749248905,-0.05095471031428811,-0.06452533378301648,-0.06058931248283853,-0.080207808644429,0.0015230171782009416,-0.012047606290527419,-0.008111584990349481,-0.027730081151939943,-0.01357062346872836,-0.009634602168550423,-0.029253098330140885,0.003936021300177938,-0.015682474861412526,-0.019618496161590462
"Mon, 11 Nov 2024 00:00:00 GMT",26.24,109.09,832.44,105.67,321.81,100.73,36.35,50.62,59.82,64.79,-0.018127384592556715,0.01747698097296371,0.0010817438764443089,-0.007354360886549061,-0.010725040602588873,-0.021508317458953617,0.001651982754549392,-0.013733784630457773,0.09976676901564674,0.004641097439580003,-0.03560436556552042,-0.019209128469001024,-0.010773023706007655,-0.0074023439899678425,0.003380932866396902,-0.019779367347106107,-0.004393599962098942,-0.11789415360820346,-0.022768482032136717,0.0163952370965194,0.02483134185951277,0.028202021575552582,0.03898529843191732,0.015824998218414318,0.03121076560342148,-0.08228978804268303,0.012835883533383706,0.00843610476299337,0.011806784479033182,0.022590061335397926,-0.000570238878105083,0.014815528506902082,-0.09868502513920244,-0.003559353563135694,0.003370679716039812,0.014153956572404557,-0.009006343641098452,0.006379423743908713,-0.1071211299021958,-0.011995458326129064,0.010783276856364744,-0.012377023357138264,0.0030087440278689006,-0.11049180961823561,-0.015366138042168876,-0.02316030021350301,-0.007774532828495844,-0.12127508647460036,-0.02614941489853362,0.015385767385007165,-0.09811478626109735,-0.002989114685030611,-0.11350055364610451,-0.018374882070037776,0.09512567157606673
"Fri, 08 Nov 2024 00:00:00 GMT",26.72,107.2,831.54,106.45,325.28,102.92,36.29,51.32,54.14,64.49,-0.027318051671380066,-0.004003170639505214,0.04186026654000302,-0.005900827312663271,0.01041434650949119,0.01714971719574438,-0.010144021186579923,-0.007957344267987977,-0.010473223889579405,-0.00309645703360811,-0.023314881031874853,-0.0691783182113831,-0.021417224358716794,-0.037732398180871256,-0.044467768867124446,-0.017174030484800144,-0.01936070740339209,-0.01684482778180066,-0.024221594637771956,-0.045863437179508235,0.0018976566731580572,-0.014417517148996403,-0.021152887835249594,0.006140850547074709,0.003954173628482763,0.006470053250074191,-0.0009067136058971037,0.04776109385266629,0.03144592003051183,0.02471054934425864,0.05200428772658294,0.049817610807991,0.05233349042958243,0.044956723573611135,-0.01631517382215446,-0.023050544508407652,0.004243193873916652,0.002056516955324706,0.004572396576916134,-0.002804370279055161,-0.006735370686253191,0.02055836769607111,0.018371690777479167,0.020887570399070597,0.0135108035430993,0.027293738382324302,0.025107061463732358,0.027622941085323788,0.02024617422935249,-0.002186676918591946,0.0003292027029994822,-0.007047564152971813,0.002515879621591428,-0.0048608872343798674,-0.0073767668559712955
"Thu, 07 Nov 2024 00:00:00 GMT",27.46,107.63,797.45,107.08,321.91,101.17,36.66,51.73,54.71,64.69,0.0036483075854753817,0.02131636184118116,0.026777045723268514,0.0025246635505476148,0.0003728444970952445,0.004358600263209276,0.020948946917325628,0.009127163079498573,-0.010364671383679941,0.013070047577345664,-0.01766805425570578,-0.023128738137793134,0.0011236440349277669,0.003275463088380137,-0.0007102926777338946,-0.01730063933185025,-0.005478855494023192,0.014012978969155323,-0.009421739991870282,-0.0054606838820873554,0.018791698290633544,0.020943517344085914,0.01695776157797188,0.0003674149238555302,0.012189198761682585,0.0316810332248611,0.008246314263835494,0.0242523821727209,0.02640420122617327,0.022418445460059236,0.005828098805942886,0.01764988264376994,0.037141717106948455,0.01370699814592285,0.0021518190534523703,-0.0018339367126616614,-0.018424283366778014,-0.006602499528950959,0.012889334934227555,-0.01054538402679805,-0.003985755766114032,-0.020576102420230384,-0.00875431858240333,0.010737515880775185,-0.01269720308025042,-0.01659034665411635,-0.004768562816289297,0.014723271646889217,-0.008711447314136388,0.011821783837827055,0.03131361830100557,0.007878899339979964,0.019491834463178516,-0.003942884497847091,-0.023434718961025607
"Wed, 06 Nov 2024 00:00:00 GMT",27.36,105.36,776.38,106.81,321.79,100.73,35.9,51.26,55.28,63.85,-0.022765210773012433,-0.04427842874182698,-0.0375160903778337,-0.023776502817022517,0.007799378152387354,-0.009091870119765907,-0.03072101165111842,-0.030546991380321693,-0.012047255298519776,-0.03720072362158713,0.02151321796881455,0.014750879604821264,0.0010112920440100842,-0.030564588925399788,-0.013673340653246525,0.007955800878105986,0.0077817806073092605,-0.010717955474492656,0.014435512848574694,-0.006762338363993287,-0.020501925924804466,-0.05207780689421434,-0.035186558622061076,-0.013557417090708564,-0.01373143736150529,-0.032231173443307205,-0.007077705120239856,-0.01373958756081118,-0.04531546853022105,-0.02842422025806779,-0.006795078726715278,-0.0069690989975120035,-0.02546883507931392,-0.0003153667562465698,-0.03157588096940987,-0.01468463269725661,0.006944508834095902,0.006770488563299176,-0.01172924751850274,0.01342422080456461,0.016891248272153263,0.03852038980350577,0.03834636953270905,0.01984663345090713,0.04500010177397448,0.02162914153135251,0.021455121260555786,0.002955385178753869,0.02810885350182122,-0.00017402027079672575,-0.018673756352598644,0.006479711970468708,-0.018499736081801915,0.006653732241265434,0.02515346832306735
"Tue, 05 Nov 2024 00:00:00 GMT",27.99,110.13,806.06,109.38,319.29,101.65,37.02,52.85,55.95,66.27,0.008251167888758237,0.003729820107450004,-9.924327014723324e-05,-0.01036844213658912,0.007481958826254883,-0.002161950527619365,0.001351534196810965,-0.0018903597311688953,0.008976720961558125,-0.07498064306674575,0.004521347781308234,0.00835041115890547,0.018619610025347358,0.0007692090625033548,0.010413118416377602,0.0068996336919472726,0.010141527619927133,-0.000725553072799888,0.08323181095550398,0.0038290633775972375,0.014098262244039124,-0.0037521387188048784,0.00589177063506937,0.002378285910639039,0.0056201798386188995,-0.0052469008541081216,0.07871046317419575,0.010269198866441887,-0.007581202096402116,0.0020627072574721317,-0.0014507774669581983,0.001791116461021662,-0.009075964231705359,0.07488139979659851,-0.017850400962844,-0.008206491608969756,-0.011719976333400085,-0.008478082405420225,-0.019345163098147246,0.06461220093015663,0.009643909353874248,0.006130424629443918,0.009372318557423778,-0.0014947621353032427,0.08246260189300063,-0.00351348472443033,-0.00027159079645046975,-0.01113867148917749,0.07281869253912639,0.0032418939279798605,-0.0076251867647471605,0.07633217726355672,-0.010867080692727021,0.07309028333557685,0.08395736402830387
"Mon, 04 Nov 2024 00:00:00 GMT",27.76,109.72,806.14,110.52,316.91,101.87,36.97,52.95,55.45,71.43,-0.011817505477548451,-0.020031347393811082,-0.015741185421347906,0.010642752932438871,-0.007262698359604663,-9.815950928119693e-05,0.0024373742601474235,-0.0060252488814922945,0.020589230545935498,0.0001400070005787283,0.008213841916262631,0.003923679943799455,-0.022460258409987322,-0.0045548071179437885,-0.011719345968267254,-0.014254879737695875,-0.005792256596056157,-0.03240673602348395,-0.01195751247812718,-0.004290161972463177,-0.030674100326249953,-0.012768649034206419,-0.019933187884529885,-0.022468721653958506,-0.014006098512318788,-0.04062057793974658,-0.02017135439438981,-0.026383938353786777,-0.008478487061743242,-0.015643025912066708,-0.01817855968149533,-0.009715936539855611,-0.036330415967283404,-0.015881192421926635,0.017905451292043535,0.010740912441720069,0.008205378672291447,0.016668001813931167,-0.009946477613496627,0.010502745931860142,-0.007164538850323466,-0.009700072619752087,-0.0012374494781123681,-0.02785192890554016,-0.007402705360183391,-0.0025355337694286206,0.005927089372211098,-0.020687390055216696,-0.00023816650985992522,0.008462623141639718,-0.018151856285788075,0.0022973672595686953,-0.02661447942742779,-0.006165255882071023,0.02044922354535677
