Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,,,,,,,,,Price,21.42,
,,,,,,,,,,,Shares,1133.0,Q224
,,,,,,,,,,,MC,24268.86,
,,,,,,,,,,,Cash,2258.0,Q224
,,,,,,,,,,,Debt,18640.0,Q224
,,,,,,,,,,,EV,40650.86,
,,,,,,,,,,,,,
,,,,,,,,,,,CEO: Richard Francis replaces Kare Schultz,,
