Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,,,,,,,,Price,3.0,
,COMP360 (psilocybin),,,,,,,,Shares,92.673132,Q424
,,,,,,,,,MC,278.019396,
,,,,,,,,,Cash,165.081,Q424
,,,,,,,,,Debt,30.165,Q424
,,,,,,,,,EV,143.10339599999998,
,,,,,,,,,,,
,,,,,,,,,,,
,Q225: COMP005 Phase III results for TRD,,,,,,,,CEO: Kabir Nath,,
