Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,Price,22.0,
,,,,,,,,,,Shares,884.554,Q224
,,,,,,,,,,MC,19460.188,
,,,,,,,,,,Cash,7251.0,Q224
,,,,,,,,,,Debt,0.0,Q224
,,,,,,,,,,EV,12209.187999999998,
