Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Name,MOA,Indication,,,,,,Price,4.11,
,Anaphylm (epinephrine),,anaphylaxis,,,,,,Shares,91.178193,Q324
,Libervant (diazepam),,,,,,,,MC,374.74237323,
,AQST-108 (epinephrine),,,,,,,,Cash,77.893,Q324
,,,,,,,,,Debt,31.253,Q324
,,,,,,,,,EV,328.10237322999996,
,,,,,,,,,,,
,,,,,,,,,,,
,Q125: file Anaphylm,,,,,,,,,,
