Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Name,Indication,MOA,Phase,,,,,,Price,8.39,
,AT-007 (govorestat),Galactosemia,aldose reductase inhibitor,11/28/2024 PDUFA,,,,,,Shares,114.846271,Q224
,AT-001 (caficrestat),DbCM,,,,,,,,MC,963.5602136900001,
,,,,,,,,,,Cash,122.197,Q224
,https://patents.google.com/patent/WO2014113380A1/en,,,,,,,,,Debt,0.0,Q224
,2011 + 20 years 2021 + 5 years = 2026,,,,,,,,,EV,841.3632136900001,
,,,,,,,,,,,,
,,,,,,,,,,PIC,622.007,Q224
,,,,,,,,,,AD,549.626,Q224
,,,,,,,,,,,,
,,,,,,,,,,Founded,2016.0,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,1.064004942746465,
