Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,Ion bronchoscopy system - lung biopsy for lung cancer,,,,,,,,Price,591.0,
,da Vinci 5,,,,,,,,Shares,362.0,Q424
,,,,,,,,,MC,213942.0,
,,,,,,,,,Cash,8832.0,Q424
,,,,,,,,,Debt,0.0,Q424
,,,,,,,,,EV,205110.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,CMO: Myriam Curet,,
